定时活动配置表id,注释（策划备注）,活动开始时间,距离活动开始间隔时间,间隔刷新时间,触发时间随机,刷新时系统提示信息编号,刷新方式,补怪数量上限,补怪持续时间,刷新列表,刷新列表数量,每种NPC数量,刷新场景,刷新场景个数,怪物存在时间,击杀奖励个数,奖励ID,匹配等级方式,奖励个数超过提示编号,是否组队,组队人数要求,需求等级下限,需求等级上限,次数,补怪方式,对应事件刷新ID,观战,消失,对应活动表ID,分级奖励,在线人数刷新,匹配秒数,是否匹配,次数击杀,分级次数,刷新控制,刷新控制总数量,延迟秒数,延迟刷怪提示,数量分配方式,场景中数量分配方式
342034,驯兽高手129,00:00:10,,14400,,204016,0,0,0,250420,1,3,1714@8,1,7200,10,8011,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342035,驯兽高手129,00:00:10,,14400,,204016,0,0,0,250420,1,3,1714@8,1,7200,10,8011,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
343001,不周山神,00:00:10,,10800,,204017,0,0,0,250421,1,7,1614@8,1,7200,3,8012,1,170057,1,1,100,300,1,0,,1,0,333,,,,,,,,,,,1,1
343002,不周山神,00:00:10,,10800,,204017,0,0,0,250421,1,7,1614@8,1,7200,3,8012,1,170057,1,1,100,300,1,0,,1,0,333,,,,,,,,,,,1,1
343003,不周山神,00:00:10,,10800,,204017,0,0,0,250421,1,7,1614@8,1,7200,3,8012,1,170057,1,1,100,300,1,0,,1,0,333,,,,,,,,,,,1,1
343004,不周山神,00:00:10,,10800,,204017,0,0,0,250421,1,7,1614@8,1,7200,3,8012,1,170057,1,1,100,300,1,0,,1,0,333,,,,,,,,,,,1,1
343005,不周山神,00:00:10,,10800,,204017,0,0,0,250421,1,7,1614@8,1,7200,3,8012,1,170057,1,1,100,300,1,0,,1,0,333,,,,,,,,,,,1,1
343006,不周山神,00:00:10,,10800,,204017,0,0,0,250421,1,7,1614@8,1,7200,3,8012,1,170057,1,1,100,300,1,0,,1,0,333,,,,,,,,,,,1,1
343007,不周山神,00:00:10,,10800,,204017,0,0,0,250421,1,7,1614@8,1,7200,3,8012,1,170057,1,1,100,300,1,0,,1,0,333,,,,,,,,,,,1,1
344001,★★★★★世界BOSS★★★★★,00:00:10,,14400,,204018,0,0,0,250422,1,7,1614@8,1,14400,3,8013,1,170057,1,1,69,300,1,0,,1,0,334,,,,,,,,,,,1,1
344002,★★★★★世界BOSS★★★★★,00:00:10,,14400,,204018,0,0,0,250422,1,7,1614@8,1,14400,3,8013,1,170057,1,1,69,300,1,0,,1,0,334,,,,,,,,,,,1,1
344003,★★★★★世界BOSS★★★★★,00:00:10,,14400,,204018,0,0,0,250422,1,7,1614@8,1,14400,3,8013,1,170057,1,1,69,300,1,0,,1,0,334,,,,,,,,,,,1,1
344004,★★★★★世界BOSS★★★★★,00:00:10,,14400,,204018,0,0,0,250422,1,7,1614@8,1,14400,3,8013,1,170057,1,1,69,300,1,0,,1,0,334,,,,,,,,,,,1,1
344005,★★★★★世界BOSS★★★★★,00:00:10,,14400,,204018,0,0,0,250422,1,7,1614@8,1,14400,3,8013,1,170057,1,1,69,300,1,0,,1,0,334,,,,,,,,,,,1,1
344006,★★★★★世界BOSS★★★★★,00:00:10,,14400,,204018,0,0,0,250422,1,7,1614@8,1,14400,3,8013,1,170057,1,1,69,300,1,0,,1,0,334,,,,,,,,,,,1,1
344007,★★★★★世界BOSS★★★★★,00:00:10,,14400,,204018,0,0,0,250422,1,7,1614@8,1,14400,3,8013,1,170057,1,1,69,300,1,0,,1,0,334,,,,,,,,,,,1,1
345001,三十六天罡·天魁星,00:05:00,,3600,,204019,0,0,0,250423,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8014,1,170057,1,1,60,300,1,0,,1,0,335,,,,,,,,,,,1,1
345002,三十六天罡·天魁星,00:05:00,,3600,,204019,0,0,0,250423,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8014,1,170057,1,1,60,300,1,0,,1,0,335,,,,,,,,,,,1,1
345003,三十六天罡·天魁星,00:05:00,,3600,,204019,0,0,0,250423,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8014,1,170057,1,1,60,300,1,0,,1,0,335,,,,,,,,,,,1,1
345004,三十六天罡·天魁星,00:05:00,,3600,,204019,0,0,0,250423,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8014,1,170057,1,1,60,300,1,0,,1,0,335,,,,,,,,,,,1,1
345005,三十六天罡·天魁星,00:05:00,,3600,,204019,0,0,0,250423,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8014,1,170057,1,1,60,300,1,0,,1,0,335,,,,,,,,,,,1,1
345006,三十六天罡·天魁星,00:05:00,,3600,,204019,0,0,0,250423,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8014,1,170057,1,1,60,300,1,0,,1,0,335,,,,,,,,,,,1,1
345007,三十六天罡·天魁星,00:05:00,,3600,,204019,0,0,0,250423,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8014,1,170057,1,1,60,300,1,0,,1,0,335,,,,,,,,,,,1,1
346001,三十六天罡·天雄星,00:05:00,,3600,,204020,0,0,0,250424,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8015,1,170057,1,1,60,300,1,0,,1,0,336,,,,,,,,,,,1,1
346002,三十六天罡·天雄星,00:05:00,,3600,,204020,0,0,0,250424,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8015,1,170057,1,1,60,300,1,0,,1,0,336,,,,,,,,,,,1,1
346003,三十六天罡·天雄星,00:05:00,,3600,,204020,0,0,0,250424,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8015,1,170057,1,1,60,300,1,0,,1,0,336,,,,,,,,,,,1,1
346004,三十六天罡·天雄星,00:05:00,,3600,,204020,0,0,0,250424,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8015,1,170057,1,1,60,300,1,0,,1,0,336,,,,,,,,,,,1,1
346005,三十六天罡·天雄星,00:05:00,,3600,,204020,0,0,0,250424,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8015,1,170057,1,1,60,300,1,0,,1,0,336,,,,,,,,,,,1,1
346006,三十六天罡·天雄星,00:05:00,,3600,,204020,0,0,0,250424,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8015,1,170057,1,1,60,300,1,0,,1,0,336,,,,,,,,,,,1,1
346007,三十六天罡·天雄星,00:05:00,,3600,,204020,0,0,0,250424,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8015,1,170057,1,1,60,300,1,0,,1,0,336,,,,,,,,,,,1,1
347001,三十六天罡·天英星,00:05:00,,3600,,204021,0,0,0,250425,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8016,1,170057,1,1,60,300,1,0,,1,0,337,,,,,,,,,,,1,1
347002,三十六天罡·天英星,00:05:00,,3600,,204021,0,0,0,250425,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8016,1,170057,1,1,60,300,1,0,,1,0,337,,,,,,,,,,,1,1
347003,三十六天罡·天英星,00:05:00,,3600,,204021,0,0,0,250425,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8016,1,170057,1,1,60,300,1,0,,1,0,337,,,,,,,,,,,1,1
347004,三十六天罡·天英星,00:05:00,,3600,,204021,0,0,0,250425,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8016,1,170057,1,1,60,300,1,0,,1,0,337,,,,,,,,,,,1,1
347005,三十六天罡·天英星,00:05:00,,3600,,204021,0,0,0,250425,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8016,1,170057,1,1,60,300,1,0,,1,0,337,,,,,,,,,,,1,1
347006,三十六天罡·天英星,00:05:00,,3600,,204021,0,0,0,250425,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8016,1,170057,1,1,60,300,1,0,,1,0,337,,,,,,,,,,,1,1
347007,三十六天罡·天英星,00:05:00,,3600,,204021,0,0,0,250425,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8016,1,170057,1,1,60,300,1,0,,1,0,337,,,,,,,,,,,1,1
348001,三十六天罡·天贵星,00:05:00,,3600,,204022,0,0,0,250426,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8017,1,170057,1,1,60,300,1,0,,1,0,338,,,,,,,,,,,1,1
348002,三十六天罡·天贵星,00:05:00,,3600,,204022,0,0,0,250426,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8017,1,170057,1,1,60,300,1,0,,1,0,338,,,,,,,,,,,1,1
348003,三十六天罡·天贵星,00:05:00,,3600,,204022,0,0,0,250426,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8017,1,170057,1,1,60,300,1,0,,1,0,338,,,,,,,,,,,1,1
348004,三十六天罡·天贵星,00:05:00,,3600,,204022,0,0,0,250426,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8017,1,170057,1,1,60,300,1,0,,1,0,338,,,,,,,,,,,1,1
348005,三十六天罡·天贵星,00:05:00,,3600,,204022,0,0,0,250426,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8017,1,170057,1,1,60,300,1,0,,1,0,338,,,,,,,,,,,1,1
348006,三十六天罡·天贵星,00:05:00,,3600,,204022,0,0,0,250426,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8017,1,170057,1,1,60,300,1,0,,1,0,338,,,,,,,,,,,1,1
348007,三十六天罡·天贵星,00:05:00,,3600,,204022,0,0,0,250426,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8017,1,170057,1,1,60,300,1,0,,1,0,338,,,,,,,,,,,1,1
349001,三十六天罡·天伤星,00:05:00,,3600,,204023,0,0,0,250427,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8018,1,170057,1,1,60,300,1,0,,1,0,339,,,,,,,,,,,1,1
349002,三十六天罡·天伤星,00:05:00,,3600,,204023,0,0,0,250427,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8018,1,170057,1,1,60,300,1,0,,1,0,339,,,,,,,,,,,1,1
349003,三十六天罡·天伤星,00:05:00,,3600,,204023,0,0,0,250427,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8018,1,170057,1,1,60,300,1,0,,1,0,339,,,,,,,,,,,1,1
349004,三十六天罡·天伤星,00:05:00,,3600,,204023,0,0,0,250427,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8018,1,170057,1,1,60,300,1,0,,1,0,339,,,,,,,,,,,1,1
349005,三十六天罡·天伤星,00:05:00,,3600,,204023,0,0,0,250427,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8018,1,170057,1,1,60,300,1,0,,1,0,339,,,,,,,,,,,1,1
349006,三十六天罡·天伤星,00:05:00,,3600,,204023,0,0,0,250427,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8018,1,170057,1,1,60,300,1,0,,1,0,339,,,,,,,,,,,1,1
349007,三十六天罡·天伤星,00:05:00,,3600,,204023,0,0,0,250427,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8018,1,170057,1,1,60,300,1,0,,1,0,339,,,,,,,,,,,1,1
350001,三十六天罡·天立星,00:05:00,,3600,,204024,0,0,0,250428,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8019,1,170057,1,1,60,300,1,0,,1,0,340,,,,,,,,,,,1,1
350002,三十六天罡·天立星,00:05:00,,3600,,204024,0,0,0,250428,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8019,1,170057,1,1,60,300,1,0,,1,0,340,,,,,,,,,,,1,1
350003,三十六天罡·天立星,00:05:00,,3600,,204024,0,0,0,250428,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8019,1,170057,1,1,60,300,1,0,,1,0,340,,,,,,,,,,,1,1
350004,三十六天罡·天立星,00:05:00,,3600,,204024,0,0,0,250428,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8019,1,170057,1,1,60,300,1,0,,1,0,340,,,,,,,,,,,1,1
350005,三十六天罡·天立星,00:05:00,,3600,,204024,0,0,0,250428,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8019,1,170057,1,1,60,300,1,0,,1,0,340,,,,,,,,,,,1,1
350006,三十六天罡·天立星,00:05:00,,3600,,204024,0,0,0,250428,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8019,1,170057,1,1,60,300,1,0,,1,0,340,,,,,,,,,,,1,1
350007,三十六天罡·天立星,00:05:00,,3600,,204024,0,0,0,250428,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8019,1,170057,1,1,60,300,1,0,,1,0,340,,,,,,,,,,,1,1
351001,三十六天罡·天捷星,00:05:00,,3600,,204025,0,0,0,250429,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8020,1,170057,1,1,60,300,1,0,,1,0,341,,,,,,,,,,,1,1
351002,三十六天罡·天捷星,00:05:00,,3600,,204025,0,0,0,250429,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8020,1,170057,1,1,60,300,1,0,,1,0,341,,,,,,,,,,,1,1
351003,三十六天罡·天捷星,00:05:00,,3600,,204025,0,0,0,250429,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8020,1,170057,1,1,60,300,1,0,,1,0,341,,,,,,,,,,,1,1
351004,三十六天罡·天捷星,00:05:00,,3600,,204025,0,0,0,250429,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8020,1,170057,1,1,60,300,1,0,,1,0,341,,,,,,,,,,,1,1
351005,三十六天罡·天捷星,00:05:00,,3600,,204025,0,0,0,250429,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8020,1,170057,1,1,60,300,1,0,,1,0,341,,,,,,,,,,,1,1
351006,三十六天罡·天捷星,00:05:00,,3600,,204025,0,0,0,250429,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8020,1,170057,1,1,60,300,1,0,,1,0,341,,,,,,,,,,,1,1
351007,三十六天罡·天捷星,00:05:00,,3600,,204025,0,0,0,250429,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8020,1,170057,1,1,60,300,1,0,,1,0,341,,,,,,,,,,,1,1
352001,三十六天罡·天暗星,00:05:00,,3600,,204026,0,0,0,250430,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8021,1,170057,1,1,60,300,1,0,,1,0,342,,,,,,,,,,,1,1
352002,三十六天罡·天暗星,00:05:00,,3600,,204026,0,0,0,250430,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8021,1,170057,1,1,60,300,1,0,,1,0,342,,,,,,,,,,,1,1
352003,三十六天罡·天暗星,00:05:00,,3600,,204026,0,0,0,250430,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8021,1,170057,1,1,60,300,1,0,,1,0,342,,,,,,,,,,,1,1
352004,三十六天罡·天暗星,00:05:00,,3600,,204026,0,0,0,250430,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8021,1,170057,1,1,60,300,1,0,,1,0,342,,,,,,,,,,,1,1
352005,三十六天罡·天暗星,00:05:00,,3600,,204026,0,0,0,250430,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8021,1,170057,1,1,60,300,1,0,,1,0,342,,,,,,,,,,,1,1
352006,三十六天罡·天暗星,00:05:00,,3600,,204026,0,0,0,250430,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8021,1,170057,1,1,60,300,1,0,,1,0,342,,,,,,,,,,,1,1
352007,三十六天罡·天暗星,00:05:00,,3600,,204026,0,0,0,250430,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8021,1,170057,1,1,60,300,1,0,,1,0,342,,,,,,,,,,,1,1
353001,三十六天罡·天佑星,00:05:00,,3600,,204027,0,0,0,250431,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8022,1,170057,1,1,60,300,1,0,,1,0,343,,,,,,,,,,,1,1
353002,三十六天罡·天佑星,00:05:00,,3600,,204027,0,0,0,250431,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8022,1,170057,1,1,60,300,1,0,,1,0,343,,,,,,,,,,,1,1
353003,三十六天罡·天佑星,00:05:00,,3600,,204027,0,0,0,250431,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8022,1,170057,1,1,60,300,1,0,,1,0,343,,,,,,,,,,,1,1
353004,三十六天罡·天佑星,00:05:00,,3600,,204027,0,0,0,250431,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8022,1,170057,1,1,60,300,1,0,,1,0,343,,,,,,,,,,,1,1
353005,三十六天罡·天佑星,00:05:00,,3600,,204027,0,0,0,250431,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8022,1,170057,1,1,60,300,1,0,,1,0,343,,,,,,,,,,,1,1
353006,三十六天罡·天佑星,00:05:00,,3600,,204027,0,0,0,250431,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8022,1,170057,1,1,60,300,1,0,,1,0,343,,,,,,,,,,,1,1
353007,三十六天罡·天佑星,00:05:00,,3600,,204027,0,0,0,250431,1,7,9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8,11,3600,2,8022,1,170057,1,1,60,300,1,0,,1,0,343,,,,,,,,,,,1,1
354001,万年蜈蚣精,00:00:00,,3600,,204058,0,0,0,250432,1,7,1630@8,1,3600,3,8023,1,170057,1,1,80,300,1,0,,1,0,344,,,,,,,,,,,1,1
354002,万年蜈蚣精,00:00:00,,3600,,204058,0,0,0,250432,1,7,1630@8,1,3600,3,8023,1,170057,1,1,80,300,1,0,,1,0,344,,,,,,,,,,,1,1
354003,万年蜈蚣精,00:00:00,,3600,,204058,0,0,0,250432,1,7,1630@8,1,3600,3,8023,1,170057,1,1,80,300,1,0,,1,0,344,,,,,,,,,,,1,1
354004,万年蜈蚣精,00:00:00,,3600,,204058,0,0,0,250432,1,7,1630@8,1,3600,3,8023,1,170057,1,1,80,300,1,0,,1,0,344,,,,,,,,,,,1,1
354005,万年蜈蚣精,00:00:00,,3600,,204058,0,0,0,250432,1,7,1630@8,1,3600,3,8023,1,170057,1,1,80,300,1,0,,1,0,344,,,,,,,,,,,1,1
354006,万年蜈蚣精,00:00:00,,3600,,204058,0,0,0,250432,1,7,1630@8,1,3600,3,8023,1,170057,1,1,80,300,1,0,,1,0,344,,,,,,,,,,,1,1
354007,万年蜈蚣精,00:00:00,,3600,,204058,0,0,0,250432,1,7,1630@8,1,3600,3,8023,1,170057,1,1,80,300,1,0,,1,0,344,,,,,,,,,,,1,1
355001,紫薇大帝,00:00:05,,3600,,204059,0,0,0,250433,1,7,1611@8,1,3600,3,8024,1,170057,1,1,80,300,1,0,,1,0,345,,,,,,,,,,,1,1
355002,紫薇大帝,00:00:05,,3600,,204059,0,0,0,250433,1,7,1611@8,1,3600,3,8024,1,170057,1,1,80,300,1,0,,1,0,345,,,,,,,,,,,1,1
355003,紫薇大帝,00:00:05,,3600,,204059,0,0,0,250433,1,7,1611@8,1,3600,3,8024,1,170057,1,1,80,300,1,0,,1,0,345,,,,,,,,,,,1,1
355004,紫薇大帝,00:00:05,,3600,,204059,0,0,0,250433,1,7,1611@8,1,3600,3,8024,1,170057,1,1,80,300,1,0,,1,0,345,,,,,,,,,,,1,1
355005,紫薇大帝,00:00:05,,3600,,204059,0,0,0,250433,1,7,1611@8,1,3600,3,8024,1,170057,1,1,80,300,1,0,,1,0,345,,,,,,,,,,,1,1
355006,紫薇大帝,00:00:05,,3600,,204059,0,0,0,250433,1,7,1611@8,1,3600,3,8024,1,170057,1,1,80,300,1,0,,1,0,345,,,,,,,,,,,1,1
355007,紫薇大帝,00:00:05,,3600,,204059,0,0,0,250433,1,7,1611@8,1,3600,3,8024,1,170057,1,1,80,300,1,0,,1,0,345,,,,,,,,,,,1,1
