2025-09-02 16:11:52 出售人id: 155649 出售人userid: 40 出售人名字: 刘光济  购买人id: 106497  购买人userid: 28  购买人名字: 林宏硕  物品名称: 碧水青龙  物品数量: 1  交易价格: 1
2025-09-04 07:50:41 出售人id: 1028097 出售人userid: 254 出售人名字: iuhu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 高级永恒  物品数量: 37  交易价格: 1
2025-09-04 07:50:47 出售人id: 1028097 出售人userid: 254 出售人名字: iuhu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 高级驱鬼  物品数量: 22  交易价格: 1
2025-09-04 07:50:50 出售人id: 1544193 出售人userid: 382 出售人名字: vhhgb  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 高级驱鬼  物品数量: 24  交易价格: 79
2025-09-04 08:04:24 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 神兜兜  物品数量: 1  交易价格: 1
2025-09-04 08:04:39 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 神兜兜  物品数量: 5998  交易价格: 0
2025-09-04 08:04:44 出售人id: 1421313 出售人userid: 352 出售人名字: 骚猪  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 神兜兜  物品数量: 1  交易价格: 9000
2025-09-04 08:12:41 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 神兜兜  物品数量: 9999  交易价格: 0
2025-09-04 08:12:45 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 神兜兜  物品数量: 2313  交易价格: 0
2025-09-04 08:17:00 出售人id: 630785 出售人userid: 156 出售人名字: 小皮Q  购买人id: 684033  购买人userid: 169  购买人名字: iuiu  物品名称: 兽王腰带  物品数量: 1  交易价格: 900000000
2025-09-04 08:17:07 出售人id: 630785 出售人userid: 156 出售人名字: 小皮Q  购买人id: 684033  购买人userid: 169  购买人名字: iuiu  物品名称: 兽王腰带  物品数量: 1  交易价格: 900000000
2025-09-04 08:17:24 出售人id: 630785 出售人userid: 156 出售人名字: 小皮Q  购买人id: 684033  购买人userid: 169  购买人名字: iuiu  物品名称: 炼妖石  物品数量: 1  交易价格: 900000000
2025-09-04 08:20:42 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 炼妖石  物品数量: 1  交易价格: 1
2025-09-04 08:21:13 出售人id: 1523713 出售人userid: 377 出售人名字: 谢宏伯  购买人id: 1302529  购买人userid: 322  购买人名字: 北极星  物品名称: 流云素裙  物品数量: 1  交易价格: 90000
2025-09-04 08:21:38 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 炼妖石  物品数量: 98  交易价格: 0
2025-09-04 08:22:02 出售人id: 1523713 出售人userid: 377 出售人名字: 谢宏伯  购买人id: 1302529  购买人userid: 322  购买人名字: 北极星  物品名称: 碧水青龙  物品数量: 1  交易价格: 90000
2025-09-04 08:22:58 出售人id: 1523713 出售人userid: 377 出售人名字: 谢宏伯  购买人id: 1302529  购买人userid: 322  购买人名字: 北极星  物品名称: 兽王腰带  物品数量: 1  交易价格: 90000
2025-09-04 08:23:23 出售人id: 630785 出售人userid: 156 出售人名字: 小皮Q  购买人id: 684033  购买人userid: 169  购买人名字: iuiu  物品名称: 净瓶玉露  物品数量: 1  交易价格: 900000000
2025-09-04 08:23:25 出售人id: 630785 出售人userid: 156 出售人名字: 小皮Q  购买人id: 684033  购买人userid: 169  购买人名字: iuiu  物品名称: 净瓶玉露  物品数量: 1  交易价格: 900000000
2025-09-04 08:23:26 出售人id: 630785 出售人userid: 156 出售人名字: 小皮Q  购买人id: 684033  购买人userid: 169  购买人名字: iuiu  物品名称: 净瓶玉露  物品数量: 1  交易价格: 900000000
2025-09-04 08:23:28 出售人id: 630785 出售人userid: 156 出售人名字: 小皮Q  购买人id: 684033  购买人userid: 169  购买人名字: iuiu  物品名称: 净瓶玉露  物品数量: 1  交易价格: 900000000
2025-09-04 08:23:51 出售人id: 1523713 出售人userid: 377 出售人名字: 谢宏伯  购买人id: 1302529  购买人userid: 322  购买人名字: 北极星  物品名称: 九州履  物品数量: 1  交易价格: 90000
2025-09-04 08:27:53 出售人id: 630785 出售人userid: 156 出售人名字: 小皮Q  购买人id: 684033  购买人userid: 169  购买人名字: iuiu  物品名称: 净瓶玉露  物品数量: 1  交易价格: 900000000
2025-09-04 08:27:55 出售人id: 630785 出售人userid: 156 出售人名字: 小皮Q  购买人id: 684033  购买人userid: 169  购买人名字: iuiu  物品名称: 净瓶玉露  物品数量: 1  交易价格: 900000000
2025-09-04 08:27:57 出售人id: 630785 出售人userid: 156 出售人名字: 小皮Q  购买人id: 684033  购买人userid: 169  购买人名字: iuiu  物品名称: 净瓶玉露  物品数量: 1  交易价格: 900000000
2025-09-04 08:32:58 出售人id: 1523713 出售人userid: 377 出售人名字: 谢宏伯  购买人id: 1302529  购买人userid: 322  购买人名字: 北极星  物品名称: 魔女发冠  物品数量: 1  交易价格: 90000
2025-09-04 08:33:00 出售人id: 1421313 出售人userid: 352 出售人名字: 骚猪  购买人id: 1302529  购买人userid: 322  购买人名字: 北极星  物品名称: 器灵•青莲剑歌  物品数量: 1  交易价格: 9000
2025-09-04 08:36:28 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•迅敏  物品数量: 38  交易价格: 4
2025-09-04 08:39:56 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•狂怒  物品数量: 1  交易价格: 5
2025-09-04 08:40:24 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•狂怒  物品数量: 42  交易价格: 4
2025-09-04 08:50:18 出售人id: 1523713 出售人userid: 377 出售人名字: 谢宏伯  购买人id: 1302529  购买人userid: 322  购买人名字: 北极星  物品名称: 碧水青龙  物品数量: 1  交易价格: 90000
2025-09-04 08:50:26 出售人id: 1523713 出售人userid: 377 出售人名字: 谢宏伯  购买人id: 1302529  购买人userid: 322  购买人名字: 北极星  物品名称: 水晶棒  物品数量: 1  交易价格: 90000
2025-09-04 08:50:55 出售人id: 1523713 出售人userid: 377 出售人名字: 谢宏伯  购买人id: 1302529  购买人userid: 322  购买人名字: 北极星  物品名称: 游龙印•极  物品数量: 1  交易价格: 900
2025-09-04 08:50:58 出售人id: 1523713 出售人userid: 377 出售人名字: 谢宏伯  购买人id: 1302529  购买人userid: 322  购买人名字: 北极星  物品名称: 斗牛印•极  物品数量: 1  交易价格: 900
2025-09-04 09:04:57 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•阴伤  物品数量: 39  交易价格: 0
2025-09-04 09:05:04 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•连环  物品数量: 39  交易价格: 1
2025-09-04 09:05:13 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•奇袭  物品数量: 41  交易价格: 0
2025-09-04 09:05:19 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•静岳  物品数量: 43  交易价格: 1
2025-09-04 09:05:25 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•灵光  物品数量: 42  交易价格: 1
2025-09-04 09:05:31 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•擅咒  物品数量: 42  交易价格: 0
2025-09-04 09:05:38 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•灵身  物品数量: 45  交易价格: 0
2025-09-04 09:05:45 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•狙刺  物品数量: 41  交易价格: 1
2025-09-04 09:07:24 出售人id: 1302529 出售人userid: 322 出售人名字: 北极星  购买人id: 131073  购买人userid: 34  购买人名字: 阿灬峰  物品名称: 水晶棒  物品数量: 1  交易价格: 80000000
2025-09-04 09:17:03 出售人id: 851969 出售人userid: 210 出售人名字: mhnb  购买人id: 1507329  购买人userid: 373  购买人名字: 须菩提〃  物品名称: 乾坤帽  物品数量: 1  交易价格: 9000000
2025-09-04 09:24:47 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•矫健  物品数量: 41  交易价格: 0
2025-09-04 09:24:53 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•御法  物品数量: 43  交易价格: 0
2025-09-04 09:25:01 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•坚甲  物品数量: 40  交易价格: 0
2025-09-04 09:25:07 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•慧心  物品数量: 44  交易价格: 0
2025-09-04 09:25:12 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•自然  物品数量: 42  交易价格: 0
2025-09-04 09:25:31 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 高级必杀  物品数量: 32  交易价格: 0
2025-09-04 09:25:36 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 高级神佑复生  物品数量: 22  交易价格: 0
2025-09-04 09:25:42 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 高级强壮  物品数量: 24  交易价格: 0
2025-09-04 09:34:27 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•舍身击  物品数量: 55  交易价格: 0
2025-09-04 09:34:35 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•生死决  物品数量: 55  交易价格: 0
2025-09-04 09:34:52 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•碎甲刃  物品数量: 43  交易价格: 0
2025-09-04 09:34:58 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•摧心浪  物品数量: 49  交易价格: 0
2025-09-04 09:35:09 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•通灵法  物品数量: 49  交易价格: 0
2025-09-04 09:35:14 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•玄武驱  物品数量: 43  交易价格: 0
2025-09-04 09:35:19 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•双星爆  物品数量: 1  交易价格: 1
2025-09-04 09:35:20 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•腾挪劲  物品数量: 49  交易价格: 0
2025-09-04 09:35:25 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•龙魂玉  物品数量: 32  交易价格: 0
2025-09-04 09:36:17 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•双星爆  物品数量: 54  交易价格: 0
2025-09-04 09:38:59 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 5级•龙魂玉  物品数量: 17  交易价格: 0
2025-09-04 09:39:57 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 净瓶玉露  物品数量: 999  交易价格: 0
2025-09-04 09:40:10 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 净瓶玉露  物品数量: 999  交易价格: 0
2025-09-04 09:40:14 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 净瓶玉露  物品数量: 999  交易价格: 0
2025-09-04 09:40:17 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 净瓶玉露  物品数量: 1  交易价格: 1
2025-09-04 09:40:19 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 净瓶玉露  物品数量: 999  交易价格: 1
2025-09-04 09:40:23 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 净瓶玉露  物品数量: 999  交易价格: 0
2025-09-04 09:40:27 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 净瓶玉露  物品数量: 999  交易价格: 0
2025-09-04 09:40:31 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 净瓶玉露  物品数量: 998  交易价格: 0
2025-09-04 09:40:35 出售人id: 684033 出售人userid: 169 出售人名字: iuiu  购买人id: 630785  购买人userid: 156  购买人名字: 小皮Q  物品名称: 净瓶玉露  物品数量: 999  交易价格: 0
2025-09-04 09:54:09 出售人id: 1302529 出售人userid: 322 出售人名字: 北极星  购买人id: 811009  购买人userid: 200  购买人名字: 这周日你有空吗  物品名称: 变异绘舞天女  物品数量: 1  交易价格: 9000000
