"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"16300303","金刚护体1-受击结算","4","1","1500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1600","200","0","0","0","0","1"
"16300304","金刚护体2-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc9-hs/Cc.jght","0","","0","0","200","0","0","0","0","1"
"16300305","金刚护体2-受击结算","4","1","1500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1600","200","0","0","0","0","1"
"16300306","金刚护体3-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc9-hs/Cc.jght","0","","0","0","200","0","0","0","0","1"
"16300307","金刚护体3-受击结算","4","1","1500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1600","200","0","0","0","0","1"
"16300308","金刚护体4-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc9-hs/Cc.jght","0","","0","0","200","0","0","0","0","1"
"16300309","金刚护体4-受击结算","4","1","1500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1600","200","0","0","0","0","1"
"16300310","金刚护体5-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc9-hs/Cc.jght","0","","0","0","200","0","0","0","0","1"
"16300311","金刚护体5-受击结算","4","1","1500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1600","200","0","0","0","0","1"
"16300400","我佛慈悲-受击特效上","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16300401","我佛慈悲-受击特效下","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc9-hs/Cc.wfcb","0","HS-wfcb","0","0","200","0","0","0","0","1"
"16300402","我佛慈悲-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16300403","我佛慈悲加血","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16300500","一苇渡江-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16300501","一苇渡江-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16300502","一苇渡江-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","","0","0","200","0","0","0","0","1"
"16300503","一苇渡江-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16300700","一元复始-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16300701","一元复始-受击特效上","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc9-hs/Cc.yyfs","0","HS-wfcb","0","0","200","0","0","0","0","1"
"16300702","一元复始-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2","","0","0","200","0","0","0","0","1"
"16300703","一元复始-受击结算","4","1","2000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","2200","200","0","0","0","0","1"
"16300704","一元复始-休息","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"25410","花果山技能","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"16400888","如意金箍棒-被动-自身","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.bdsf_","0","","0","0","200","0","0","0","0","1"
"16400889","如意金箍棒-被动-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","10","0","0","0","0","1"
"16400800","如意金箍棒-被动-攻击动作","0","1","200","8","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400801","如意金箍棒-被动-施法特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.bdgj_","0","HGS-dtybbd","0","0","200","0","0","0","0","1"
"16400802","如意金箍棒-被动-受击","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"16400803","如意金箍棒-被动-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16400100","当头一棍-施法动作","0","0","0","9","600","0","0","0","0","0","188","0","0","0","0","0","","0","","","0","","","","","","1"
"16400101","当头一棍-透明化模型","6","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400102","当头一棍-移动","1","0","0","0","0","0","1","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400103","当头一棍-攻击动作","0","1","0","8","1100","0","0","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400104","当头一棍-受击特效上","2","1","0","0","0","0","0","0","0","1","255","0","0","5","0","1","geffect/skill/acc10-hg/Cc.dangtouyibang_","1","HGS-dtyb","0","0","200","0","0","0","0","1"
"16400105","当头一棍-受击特效下","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc10-hg/Cc.shouji","1","","0","0","200","0","0","0","0","1"
"16400106","当头一棍-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16400107","当头一棍-残影消失","1","0","0","0","0","3","2","0","0","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400200","泼天乱棍-施法动作","0","0","0","9","600","0","0","0","0","0","188","0","0","0","0","0","","0","","","0","","","","","","1"
"16400201","泼天乱棍-透明化模型","6","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400202","泼天乱棍-移动","1","0","0","0","0","0","1","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400203","泼天乱棍-攻击动作","0","1","0","8","1100","0","0","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400204","泼天乱棍-受击特效上","2","1","300","0","0","0","0","0","0","1","255","0","0","5","0","1","geffect/skill/acc10-hg/Cc.potianluangun_","1","HGS-dtyb","0","0","200","0","0","0","0","1"
"16400205","泼天乱棍-受击特效下","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.potiansj_","1","","0","0","200","0","0","0","0","1"
"16400206","泼天乱棍-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16400207","泼天乱棍-残影消失","1","0","0","0","0","3","2","0","0","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400210","泼天乱棍2-移动","1","0","0","0","0","0","1","0","2","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400211","泼天乱棍2-攻击动作","0","1","0","8","1100","0","0","0","2","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400212","泼天乱棍2-受击特效上","2","1","300","0","0","0","0","0","0","2","255","0","0","5","0","1","geffect/skill/acc10-hg/Cc.potianluangun_","1","HGS-dtyb","0","0","200","0","0","0","0","1"
"16400213","泼天乱棍2-受击特效下","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.potiansj_","1","","0","0","200","0","0","0","0","1"
"16400214","泼天乱棍2-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16400215","泼天乱棍2-残影消失","1","0","0","0","0","3","2","0","0","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400220","泼天乱棍3-移动","1","0","0","0","0","0","1","0","2","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400221","泼天乱棍3-攻击动作","0","1","0","8","1100","0","0","0","2","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400222","泼天乱棍3-受击特效上","2","1","300","0","0","0","0","0","0","3","255","0","0","5","0","1","geffect/skill/acc10-hg/Cc.potianluangun_","1","HGS-dtybbd","0","0","200","0","0","0","0","1"
"16400223","泼天乱棍3-受击特效下","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.potiansj_","1","","0","0","200","0","0","0","0","1"
"16400224","泼天乱棍3-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16400225","泼天乱棍3-残影消失","1","0","0","0","0","3","2","0","0","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400226","泼天乱棍3-透明结算","6","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400250","泼天乱棍-被动-自身","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.potianbeidong","0","","0","0","200","0","0","0","0","1"
"16400251","泼天乱棍-被动-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","10","0","0","0","0","1"
"16400260","泼天乱棍-被动-攻击动作","0","1","200","8","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400261","泼天乱棍-被动-施法特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.potiangj_","0","HGS-dtybbd","0","0","200","0","0","0","0","1"
"16400262","泼天乱棍-被动-受击","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"16400263","泼天乱棍-被动-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16400300","筋斗云-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400301","筋斗云-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc10-hg/Cc.potianbeidong","0","","0","0","200","0","0","0","0","1"
"16400302","筋斗云-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400303","筋斗云-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16400400","乾坤一掷-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400401","乾坤一掷-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400402","乾坤一掷-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.qkyzgj_","1","HGS-qkyz","0","0","200","0","0","0","0","1"
"16400403","乾坤一掷-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.qkyzsj_","1","","0","0","200","0","0","0","0","1"
"16400404","乾坤一掷-受击结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16400405","乾坤一掷-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400406","乾坤一掷-返回","1","0","0","0","0","2","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400410","乾坤一掷-被动-攻击动作","0","1","200","8","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400411","乾坤一掷-被动-施法特效","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.qkyzbdgj_","0","HGS-qkyzbd","0","0","200","0","0","0","0","1"
"16400412","乾坤一掷-被动-受击","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.qkyzbdsj_","0","","0","0","200","0","0","0","0","1"
"16400413","乾坤一掷-被动-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16400500","千变万化-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400501","千变万化-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc10-hg/Cc.potianbeidong","0","","0","0","200","0","0","0","0","1"
"16400502","千变万化-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400503","千变万化-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"16400700","大闹天宫-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400701","大闹天宫-施法特效","2","1","100","0","0","0","0","0","0","0","188","0","0","4","0","0","geffect/skill/acc10-hg/Cc.danaotiangong","1","HGS-dntgsf","0","1000","200","0","0","0","0","1"
"16400702","大闹天宫-受击结算","4","0","1400","0","1400","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1400","200","0","0","0","0","1"
"16400710","大闹天宫-乾坤-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400711","大闹天宫-乾坤-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400712","大闹天宫-乾坤-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.qkyzgj_","1","HGS-qkyz","0","0","200","0","0","0","0","1"
"16400713","大闹天宫-乾坤-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.qkyzsj_","1","","0","0","200","0","0","0","0","1"
"16400714","大闹天宫-乾坤-受击结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16400715","大闹天宫-乾坤-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400720","大闹天宫-泼天1-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400721","大闹天宫-泼天1-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400722","大闹天宫-泼天1-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.potianluangun_","1","HGS-dtyb","0","0","200","0","0","0","0","1"
"16400723","大闹天宫-泼天1-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.potiansj_","0","","0","0","200","0","0","0","0","1"
"16400724","大闹天宫-泼天1-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16400725","大闹天宫-泼天1-返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400726","大闹天宫-泼天2-移动","1","0","0","0","0","0","1","0","2","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16400727","大闹天宫-泼天2-攻击动作","0","1","0","8","1100","0","0","0","2","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
