"定时活动配置表id","注释（策划备注）","活动开始时间","距离活动开始间隔时间","间隔刷新时间","触发时间随机","刷新时系统提示信息编号","刷新方式","补怪数量上限","补怪持续时间","刷新列表","刷新列表数量","每种NPC数量","刷新场景","刷新场景个数","怪物存在时间","击杀奖励个数","奖励ID","匹配等级方式","奖励个数超过提示编号","是否组队","组队人数要求","需求等级下限","需求等级上限","次数","补怪方式","对应事件刷新ID","观战","消失","对应活动表ID","分级奖励","在线人数刷新","匹配秒数","是否匹配","次数击杀","分级次数","刷新控制","刷新控制总数量","延迟秒数","延迟刷怪提示"
"349002","三十六天罡·天伤星","00:05:00","","3600","","204023","0","0","0","250427","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8018","1","170057","1","1","60","300","1","0","","1","0","339","","","","","","","","","",""
"349003","三十六天罡·天伤星","00:05:00","","3600","","204023","0","0","0","250427","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8018","1","170057","1","1","60","300","1","0","","1","0","339","","","","","","","","","",""
"349004","三十六天罡·天伤星","00:05:00","","3600","","204023","0","0","0","250427","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8018","1","170057","1","1","60","300","1","0","","1","0","339","","","","","","","","","",""
"349005","三十六天罡·天伤星","00:05:00","","3600","","204023","0","0","0","250427","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8018","1","170057","1","1","60","300","1","0","","1","0","339","","","","","","","","","",""
"349006","三十六天罡·天伤星","00:05:00","","3600","","204023","0","0","0","250427","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8018","1","170057","1","1","60","300","1","0","","1","0","339","","","","","","","","","",""
"349007","三十六天罡·天伤星","00:05:00","","3600","","204023","0","0","0","250427","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8018","1","170057","1","1","60","300","1","0","","1","0","339","","","","","","","","","",""
"350001","三十六天罡·天立星","00:05:00","","3600","","204024","0","0","0","250428","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8019","1","170057","1","1","60","300","1","0","","1","0","340","","","","","","","","","",""
"350002","三十六天罡·天立星","00:05:00","","3600","","204024","0","0","0","250428","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8019","1","170057","1","1","60","300","1","0","","1","0","340","","","","","","","","","",""
"350003","三十六天罡·天立星","00:05:00","","3600","","204024","0","0","0","250428","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8019","1","170057","1","1","60","300","1","0","","1","0","340","","","","","","","","","",""
"350004","三十六天罡·天立星","00:05:00","","3600","","204024","0","0","0","250428","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8019","1","170057","1","1","60","300","1","0","","1","0","340","","","","","","","","","",""
"350005","三十六天罡·天立星","00:05:00","","3600","","204024","0","0","0","250428","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8019","1","170057","1","1","60","300","1","0","","1","0","340","","","","","","","","","",""
"350006","三十六天罡·天立星","00:05:00","","3600","","204024","0","0","0","250428","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8019","1","170057","1","1","60","300","1","0","","1","0","340","","","","","","","","","",""
"350007","三十六天罡·天立星","00:05:00","","3600","","204024","0","0","0","250428","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8019","1","170057","1","1","60","300","1","0","","1","0","340","","","","","","","","","",""
"351001","三十六天罡·天捷星","00:05:00","","3600","","204025","0","0","0","250429","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8020","1","170057","1","1","60","300","1","0","","1","0","341","","","","","","","","","",""
"351002","三十六天罡·天捷星","00:05:00","","3600","","204025","0","0","0","250429","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8020","1","170057","1","1","60","300","1","0","","1","0","341","","","","","","","","","",""
"351003","三十六天罡·天捷星","00:05:00","","3600","","204025","0","0","0","250429","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8020","1","170057","1","1","60","300","1","0","","1","0","341","","","","","","","","","",""
"351004","三十六天罡·天捷星","00:05:00","","3600","","204025","0","0","0","250429","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8020","1","170057","1","1","60","300","1","0","","1","0","341","","","","","","","","","",""
"351005","三十六天罡·天捷星","00:05:00","","3600","","204025","0","0","0","250429","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8020","1","170057","1","1","60","300","1","0","","1","0","341","","","","","","","","","",""
"351006","三十六天罡·天捷星","00:05:00","","3600","","204025","0","0","0","250429","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8020","1","170057","1","1","60","300","1","0","","1","0","341","","","","","","","","","",""
"351007","三十六天罡·天捷星","00:05:00","","3600","","204025","0","0","0","250429","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8020","1","170057","1","1","60","300","1","0","","1","0","341","","","","","","","","","",""
"352001","三十六天罡·天暗星","00:05:00","","3600","","204026","0","0","0","250430","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8021","1","170057","1","1","60","300","1","0","","1","0","342","","","","","","","","","",""
"352002","三十六天罡·天暗星","00:05:00","","3600","","204026","0","0","0","250430","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8021","1","170057","1","1","60","300","1","0","","1","0","342","","","","","","","","","",""
"352003","三十六天罡·天暗星","00:05:00","","3600","","204026","0","0","0","250430","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8021","1","170057","1","1","60","300","1","0","","1","0","342","","","","","","","","","",""
"352004","三十六天罡·天暗星","00:05:00","","3600","","204026","0","0","0","250430","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8021","1","170057","1","1","60","300","1","0","","1","0","342","","","","","","","","","",""
"352005","三十六天罡·天暗星","00:05:00","","3600","","204026","0","0","0","250430","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8021","1","170057","1","1","60","300","1","0","","1","0","342","","","","","","","","","",""
"352006","三十六天罡·天暗星","00:05:00","","3600","","204026","0","0","0","250430","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8021","1","170057","1","1","60","300","1","0","","1","0","342","","","","","","","","","",""
"352007","三十六天罡·天暗星","00:05:00","","3600","","204026","0","0","0","250430","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8021","1","170057","1","1","60","300","1","0","","1","0","342","","","","","","","","","",""
"353001","三十六天罡·天佑星","00:05:00","","3600","","204027","0","0","0","250431","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8022","1","170057","1","1","60","300","1","0","","1","0","343","","","","","","","","","",""
"353002","三十六天罡·天佑星","00:05:00","","3600","","204027","0","0","0","250431","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8022","1","170057","1","1","60","300","1","0","","1","0","343","","","","","","","","","",""
"353003","三十六天罡·天佑星","00:05:00","","3600","","204027","0","0","0","250431","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8022","1","170057","1","1","60","300","1","0","","1","0","343","","","","","","","","","",""
"353004","三十六天罡·天佑星","00:05:00","","3600","","204027","0","0","0","250431","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8022","1","170057","1","1","60","300","1","0","","1","0","343","","","","","","","","","",""
"353005","三十六天罡·天佑星","00:05:00","","3600","","204027","0","0","0","250431","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8022","1","170057","1","1","60","300","1","0","","1","0","343","","","","","","","","","",""
"353006","三十六天罡·天佑星","00:05:00","","3600","","204027","0","0","0","250431","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8022","1","170057","1","1","60","300","1","0","","1","0","343","","","","","","","","","",""
"353007","三十六天罡·天佑星","00:05:00","","3600","","204027","0","0","0","250431","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8022","1","170057","1","1","60","300","1","0","","1","0","343","","","","","","","","","",""
"354001","万年蜈蚣精","00:00:00","","3600","","204058","0","0","0","250432","1","7","1630@8","1","3600","3","8023","1","170057","1","1","80","300","1","0","","1","0","344","","","","","","","","","",""
"354002","万年蜈蚣精","00:00:00","","3600","","204058","0","0","0","250432","1","7","1630@8","1","3600","3","8023","1","170057","1","1","80","300","1","0","","1","0","344","","","","","","","","","",""
"354003","万年蜈蚣精","00:00:00","","3600","","204058","0","0","0","250432","1","7","1630@8","1","3600","3","8023","1","170057","1","1","80","300","1","0","","1","0","344","","","","","","","","","",""
"354004","万年蜈蚣精","00:00:00","","3600","","204058","0","0","0","250432","1","7","1630@8","1","3600","3","8023","1","170057","1","1","80","300","1","0","","1","0","344","","","","","","","","","",""
"354005","万年蜈蚣精","00:00:00","","3600","","204058","0","0","0","250432","1","7","1630@8","1","3600","3","8023","1","170057","1","1","80","300","1","0","","1","0","344","","","","","","","","","",""
"354006","万年蜈蚣精","00:00:00","","3600","","204058","0","0","0","250432","1","7","1630@8","1","3600","3","8023","1","170057","1","1","80","300","1","0","","1","0","344","","","","","","","","","",""
"354007","万年蜈蚣精","00:00:00","","3600","","204058","0","0","0","250432","1","7","1630@8","1","3600","3","8023","1","170057","1","1","80","300","1","0","","1","0","344","","","","","","","","","",""
"355001","紫薇大帝","00:00:05","","3600","","204059","0","0","0","250433","1","7","1611@8","1","3600","3","8024","1","170057","1","1","80","300","1","0","","1","0","345","","","","","","","","","",""
"355002","紫薇大帝","00:00:05","","3600","","204059","0","0","0","250433","1","7","1611@8","1","3600","3","8024","1","170057","1","1","80","300","1","0","","1","0","345","","","","","","","","","",""
"355003","紫薇大帝","00:00:05","","3600","","204059","0","0","0","250433","1","7","1611@8","1","3600","3","8024","1","170057","1","1","80","300","1","0","","1","0","345","","","","","","","","","",""
"355004","紫薇大帝","00:00:05","","3600","","204059","0","0","0","250433","1","7","1611@8","1","3600","3","8024","1","170057","1","1","80","300","1","0","","1","0","345","","","","","","","","","",""
"355005","紫薇大帝","00:00:05","","3600","","204059","0","0","0","250433","1","7","1611@8","1","3600","3","8024","1","170057","1","1","80","300","1","0","","1","0","345","","","","","","","","","",""
"355006","紫薇大帝","00:00:05","","3600","","204059","0","0","0","250433","1","7","1611@8","1","3600","3","8024","1","170057","1","1","80","300","1","0","","1","0","345","","","","","","","","","",""
"355007","紫薇大帝","00:00:05","","3600","","204059","0","0","0","250433","1","7","1611@8","1","3600","3","8024","1","170057","1","1","80","300","1","0","","1","0","345","","","","","","","","","",""
