ID,备注,战斗AI类型,底图,背景音乐,战斗录像类型,战斗等级,战场环境,战场AI,奖励ID,战斗胜利判定,战斗失败不掉耐久,助战,怪物数量,站位配置ID,点1,点2,点3,点4,点5,点6,点7,点8,点9,点10,点11,点12,点13,点14,点15,点16,点17,点18,点19,点20,点21,点22,点23,点24,点25,点26,点27,点28,站位随机,pve自动取消战斗,死亡提醒显示,
2877,马戏团挑战,2,0,10,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24746@100,24746@100,24746@100,24746@100,24746@100,24746@100,24746@100,24746@100,24746@100,24746@100,0,0,0,0,,,,
2878,马戏团挑战,2,0,1,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24747@100,24747@100,24747@100,24747@100,24747@100,24747@100,24747@100,24747@100,24747@100,24747@100,0,0,0,0,,,,
2879,马戏团挑战,2,0,2,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24748@100,24748@100,24748@100,24748@100,24748@100,24748@100,24748@100,24748@100,24748@100,24748@100,0,0,0,0,,,,
2880,马戏团挑战,2,0,3,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24749@100,24749@100,24749@100,24749@100,24749@100,24749@100,24749@100,24749@100,24749@100,24749@100,0,0,0,0,,,,
2881,马戏团挑战,2,0,4,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24750@100,24750@100,24750@100,24750@100,24750@100,24750@100,24750@100,24750@100,24750@100,24750@100,0,0,0,0,,,,
2882,马戏团挑战,2,0,5,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24751@100,24751@100,24751@100,24751@100,24751@100,24751@100,24751@100,24751@100,24751@100,24751@100,0,0,0,0,,,,
2883,马戏团挑战,2,0,6,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24752@100,24752@100,24752@100,24752@100,24752@100,24752@100,24752@100,24752@100,24752@100,24752@100,0,0,0,0,,,,
2884,马戏团挑战,2,0,7,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24753@100,24753@100,24753@100,24753@100,24753@100,24753@100,24753@100,24753@100,24753@100,24753@100,0,0,0,0,,,,
2885,马戏团挑战,2,0,8,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24754@100,24754@100,24754@100,24754@100,24754@100,24754@100,24754@100,24754@100,24754@100,24754@100,0,0,0,0,,,,
2886,马戏团挑战,2,0,9,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24755@100,24755@100,24755@100,24755@100,24755@100,24755@100,24755@100,24755@100,24755@100,24755@100,0,0,0,0,,,,
2887,马戏团挑战,2,0,10,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24756@100,24756@100,24756@100,24756@100,24756@100,24756@100,24756@100,24756@100,24756@100,24756@100,0,0,0,0,,,,
2888,马戏团挑战,2,0,1,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24757@100,24757@100,24757@100,24757@100,24757@100,24757@100,24757@100,24757@100,24757@100,24757@100,0,0,0,0,,,,
2889,马戏团挑战,2,0,2,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24758@100,24758@100,24758@100,24758@100,24758@100,24758@100,24758@100,24758@100,24758@100,24758@100,0,0,0,0,,,,
2890,马戏团挑战,2,0,3,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24759@100,24759@100,24759@100,24759@100,24759@100,24759@100,24759@100,24759@100,24759@100,24759@100,0,0,0,0,,,,
2891,马戏团挑战,2,0,4,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24760@100,24760@100,24760@100,24760@100,24760@100,24760@100,24760@100,24760@100,24760@100,24760@100,0,0,0,0,,,,
2892,马戏团挑战,2,0,5,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24761@100,24761@100,24761@100,24761@100,24761@100,24761@100,24761@100,24761@100,24761@100,24761@100,0,0,0,0,,,,
2893,马戏团挑战,2,0,6,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24762@100,24762@100,24762@100,24762@100,24762@100,24762@100,24762@100,24762@100,24762@100,24762@100,0,0,0,0,,,,
2894,马戏团挑战,2,0,7,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24763@100,24763@100,24763@100,24763@100,24763@100,24763@100,24763@100,24763@100,24763@100,24763@100,0,0,0,0,,,,
2895,马戏团挑战,2,0,8,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24764@100,24764@100,24764@100,24764@100,24764@100,24764@100,24764@100,24764@100,24764@100,24764@100,0,0,0,0,,,,
2896,马戏团挑战,2,0,9,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24765@100,24765@100,24765@100,24765@100,24765@100,24765@100,24765@100,24765@100,24765@100,24765@100,0,0,0,0,,,,
2897,马戏团挑战,2,0,10,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24766@100,24766@100,24766@100,24766@100,24766@100,24766@100,24766@100,24766@100,24766@100,24766@100,0,0,0,0,,,,
2898,马戏团挑战,2,0,1,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24767@100,24767@100,24767@100,24767@100,24767@100,24767@100,24767@100,24767@100,24767@100,24767@100,0,0,0,0,,,,
2899,马戏团挑战,2,0,2,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24768@100,24768@100,24768@100,24768@100,24768@100,24768@100,24768@100,24768@100,24768@100,24768@100,0,0,0,0,,,,
2900,马戏团挑战,2,0,3,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24769@100,24769@100,24769@100,24769@100,24769@100,24769@100,24769@100,24769@100,24769@100,24769@100,0,0,0,0,,,,
2901,马戏团挑战,2,0,4,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24770@100,24770@100,24770@100,24770@100,24770@100,24770@100,24770@100,24770@100,24770@100,24770@100,0,0,0,0,,,,
2902,马戏团挑战,2,0,5,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24771@100,24771@100,24771@100,24771@100,24771@100,24771@100,24771@100,24771@100,24771@100,24771@100,0,0,0,0,,,,
2903,马戏团挑战,2,0,6,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24772@100,24772@100,24772@100,24772@100,24772@100,24772@100,24772@100,24772@100,24772@100,24772@100,0,0,0,0,,,,
2904,马戏团挑战,2,0,7,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24773@100,24773@100,24773@100,24773@100,24773@100,24773@100,24773@100,24773@100,24773@100,24773@100,0,0,0,0,,,,
2905,马戏团挑战,2,0,8,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24774@100,24774@100,24774@100,24774@100,24774@100,24774@100,24774@100,24774@100,24774@100,24774@100,0,0,0,0,,,,
2906,马戏团挑战,2,0,9,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24775@100,24775@100,24775@100,24775@100,24775@100,24775@100,24775@100,24775@100,24775@100,24775@100,0,0,0,0,,,,
2907,马戏团挑战,2,0,10,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24776@100,24776@100,24776@100,24776@100,24776@100,24776@100,24776@100,24776@100,24776@100,24776@100,0,0,0,0,,,,
2908,马戏团挑战,2,0,1,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24777@100,24777@100,24777@100,24777@100,24777@100,24777@100,24777@100,24777@100,24777@100,24777@100,0,0,0,0,,,,
2909,马戏团挑战,2,0,2,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24778@100,24778@100,24778@100,24778@100,24778@100,24778@100,24778@100,24778@100,24778@100,24778@100,0,0,0,0,,,,
2910,马戏团挑战,2,0,3,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24779@100,24779@100,24779@100,24779@100,24779@100,24779@100,24779@100,24779@100,24779@100,24779@100,0,0,0,0,,,,
2911,马戏团挑战,2,0,4,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24780@100,24780@100,24780@100,24780@100,24780@100,24780@100,24780@100,24780@100,24780@100,24780@100,0,0,0,0,,,,
2912,马戏团挑战,2,0,5,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24781@100,24781@100,24781@100,24781@100,24781@100,24781@100,24781@100,24781@100,24781@100,24781@100,0,0,0,0,,,,
2913,马戏团挑战,2,0,6,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24782@100,24782@100,24782@100,24782@100,24782@100,24782@100,24782@100,24782@100,24782@100,24782@100,0,0,0,0,,,,
2914,马戏团挑战,2,0,7,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24783@100,24783@100,24783@100,24783@100,24783@100,24783@100,24783@100,24783@100,24783@100,24783@100,0,0,0,0,,,,
2915,马戏团挑战,2,0,8,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24784@100,24784@100,24784@100,24784@100,24784@100,24784@100,24784@100,24784@100,24784@100,24784@100,0,0,0,0,,,,
2916,马戏团挑战,2,0,9,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24785@100,24785@100,24785@100,24785@100,24785@100,24785@100,24785@100,24785@100,24785@100,24785@100,0,0,0,0,,,,
2917,马戏团挑战,2,0,10,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24786@100,24786@100,24786@100,24786@100,24786@100,24786@100,24786@100,24786@100,24786@100,24786@100,0,0,0,0,,,,
2918,马戏团挑战,2,0,1,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24787@100,24787@100,24787@100,24787@100,24787@100,24787@100,24787@100,24787@100,24787@100,24787@100,0,0,0,0,,,,
2919,马戏团挑战,2,0,2,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24788@100,24788@100,24788@100,24788@100,24788@100,24788@100,24788@100,24788@100,24788@100,24788@100,0,0,0,0,,,,
2920,马戏团挑战,2,0,3,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24789@100,24789@100,24789@100,24789@100,24789@100,24789@100,24789@100,24789@100,24789@100,24789@100,0,0,0,0,,,,
2921,马戏团挑战,2,0,4,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24790@100,24790@100,24790@100,24790@100,24790@100,24790@100,24790@100,24790@100,24790@100,24790@100,0,0,0,0,,,,
2922,马戏团挑战,2,0,5,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24791@100,24791@100,24791@100,24791@100,24791@100,24791@100,24791@100,24791@100,24791@100,24791@100,0,0,0,0,,,,
2923,马戏团挑战,2,0,6,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24792@100,24792@100,24792@100,24792@100,24792@100,24792@100,24792@100,24792@100,24792@100,24792@100,0,0,0,0,,,,
2924,马戏团挑战,2,0,7,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24793@100,24793@100,24793@100,24793@100,24793@100,24793@100,24793@100,24793@100,24793@100,24793@100,0,0,0,0,,,,
2925,马戏团挑战,2,0,8,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24794@100,24794@100,24794@100,24794@100,24794@100,24794@100,24794@100,24794@100,24794@100,24794@100,0,0,0,0,,,,
2926,马戏团挑战,2,0,9,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24795@100,24795@100,24795@100,24795@100,24795@100,24795@100,24795@100,24795@100,24795@100,24795@100,0,0,0,0,,,,
2927,马戏团挑战,2,0,10,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24796@100,24796@100,24796@100,24796@100,24796@100,24796@100,24796@100,24796@100,24796@100,24796@100,0,0,0,0,,,,
2928,马戏团挑战,2,0,1,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24797@100,24797@100,24797@100,24797@100,24797@100,24797@100,24797@100,24797@100,24797@100,24797@100,0,0,0,0,,,,
2929,马戏团挑战,2,0,2,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24798@100,24798@100,24798@100,24798@100,24798@100,24798@100,24798@100,24798@100,24798@100,24798@100,0,0,0,0,,,,
2930,马戏团挑战,2,0,3,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24799@100,24799@100,24799@100,24799@100,24799@100,24799@100,24799@100,24799@100,24799@100,24799@100,0,0,0,0,,,,
2931,二郎神君,2,0,1,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31436@100,31444@100,31437@100,31438@100,31439@100,31445@100,31440@100,31441@100,31442@100,31443@100,0,0,0,0,,,,
2932,金蝉子,2,0,2,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31437@100,31436@100,31444@100,31438@100,31439@100,31445@100,31440@100,31441@100,31442@100,31443@100,0,0,0,0,,,,
2933,菩提老祖,2,0,3,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31438@100,31436@100,31437@100,31444@100,31439@100,31445@100,31440@100,31441@100,31442@100,31443@100,0,0,0,0,,,,
2934,观音大士,2,0,4,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31439@100,31436@100,31437@100,31438@100,31444@100,31445@100,31440@100,31441@100,31442@100,31443@100,0,0,0,0,,,,
2935,太上老君,2,0,5,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31440@100,31436@100,31437@100,31438@100,31439@100,31445@100,31444@100,31441@100,31442@100,31443@100,0,0,0,0,,,,
2936,后羿,2,0,6,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31441@100,31436@100,31437@100,31438@100,31439@100,31445@100,31440@100,31444@100,31442@100,31443@100,0,0,0,0,,,,
2937,东海龙王,2,0,7,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31442@100,31436@100,31437@100,31438@100,31439@100,31445@100,31440@100,31441@100,31444@100,31443@100,0,0,0,0,,,,
2938,嫦娥仙子,2,0,8,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31443@100,31436@100,31437@100,31438@100,31439@100,31445@100,31440@100,31441@100,31442@100,31444@100,0,0,0,0,,,,
2939,地藏菩萨,2,0,7,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31444@100,31436@100,31437@100,31438@100,31439@100,31445@100,31440@100,31441@100,31442@100,31443@100,0,0,0,0,,,,
2940,九天玄女,2,0,8,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31445@100,31436@100,31437@100,31438@100,31439@100,31444@100,31440@100,31441@100,31442@100,31443@100,0,0,0,0,,,,
3001,一江风-40级秘境,2,0,6,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30601@100,30602@100,30603@100,30604@100,30605@100,0,0,0,0,0,0,0,0,0,,,,
3002,鬼国公主-40级秘境,2,0,7,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30606@100,30607@100,30607@100,30607@100,30607@100,0,0,0,0,0,0,0,0,0,,,,
3003,定山神-40级秘境,2,0,8,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30608@100,30609@100,30609@100,30610@100,30610@100,0,0,0,0,0,0,0,0,0,,,,
3004,猴小圣-40级秘境,2,0,9,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30611@100,30612@100,30613@100,30614@100,30614@100,0,0,0,0,0,0,0,0,0,,,,
3005,掌灯人-40级秘境,2,0,10,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30615@100,30616@100,30617@100,30617@100,30617@100,0,0,0,0,0,0,0,0,0,,,,
3006,百目鬼王-40级秘境,2,0,1,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30618@100,30619@100,30619@100,30619@100,30619@100,0,0,0,0,0,0,0,0,0,,,,
3007,伏虎校尉-40级秘境,2,0,2,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30620@100,30621@100,30621@100,30621@100,30621@100,0,0,0,0,0,0,0,0,0,,,,
3008,灵台道人-40级秘境,2,0,3,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30622@100,30623@100,30623@100,30623@100,30623@100,0,0,0,0,0,0,0,0,0,,,,
3009,沧海银龙-40级秘境,2,0,4,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30624@100,30625@100,30625@100,30625@100,30625@100,0,0,0,0,0,0,0,0,0,,,,
3010,观音大士-40级秘境,2,0,5,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30626@100,30627@100,30627@100,30627@100,30627@100,0,0,0,0,0,0,0,0,0,,,,
3011,地藏王-40级秘境,2,0,6,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30628@100,30629@100,30629@100,30630@100,30630@100,0,0,0,0,0,0,0,0,0,,,,
3012,大大王-40级秘境,2,0,7,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30631@100,30632@100,30632@100,30632@100,30632@100,0,0,0,0,0,0,0,0,0,,,,
3013,煞风太岁-40级秘境,2,0,8,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30633@100,30634@100,30634@100,30634@100,30634@100,0,0,0,0,0,0,0,0,0,,,,
3014,千佛神医-40级秘境,2,0,9,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30635@100,30636@100,30636@100,30636@100,30636@100,0,0,0,0,0,0,0,0,0,,,,
3015,琼华子-40级秘境,2,0,10,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30637@100,30638@100,30638@100,30638@100,30638@100,0,0,0,0,0,0,0,0,0,,,,
3016,贪狼星君-40级秘境,2,0,1,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30639@100,30640@100,30641@100,30642@100,30643@100,0,0,0,0,0,0,0,0,0,,,,
3017,破军星君-40级秘境,2,0,2,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30644@100,30645@100,30646@100,30647@100,30648@100,0,0,0,0,0,0,0,0,0,,,,
3018,墨凰-40级秘境,2,0,3,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30649@100,30650@100,30651@100,30652@100,30653@100,0,0,0,0,0,0,0,0,0,,,,
3019,螭歾-40级秘境,2,0,4,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30654@100,30655@100,30656@100,30657@100,30657@100,0,0,0,0,0,0,0,0,0,,,,
3020,破霄天君-40级秘境,2,0,5,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30658@100,30659@100,30661@100,30660@100,30662@100,0,0,0,0,0,0,0,0,0,,,,
3021,灾厄•灵仙-40级秘境,2,0,6,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30663@50;30664@50,30678@50;30680@50,30680@100,30676@25;30683@25;30684@10;30687@10;30688@10;30689@10;30690@10,30677@20;30681@20;30682@20;30685@13;30686@14;30691@13,0,0,0,0,0,0,0,0,0,,,,
3022,灾厄•夜魅-40级秘境,2,0,7,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30665@50;30666@50,30679@100,30677@100,30682@100,30681@100,0,0,0,0,0,0,0,0,0,,,,
3023,灾厄•破晓-40级秘境,2,0,8,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30667@25;30668@25;30669@50,30675@100,30680@100,30676@25;30683@25;30684@10;30687@10;30688@10;30689@10;30690@10,30676@25;30683@25;30684@10;30687@10;30688@10;30689@10;30690@10,0,0,0,0,0,0,0,0,0,,,,
3024,甘露-40级秘境,2,0,9,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30671@50;30672@50,30679@50;30677@50,30677@20;30681@20;30682@20;30685@13;30686@14;30691@13,30676@25;30683@25;30684@10;30687@10;30688@10;30689@10;30690@10,30676@25;30683@25;30684@10;30687@10;30688@10;30689@10;30690@10,0,0,0,0,0,0,0,0,0,,,,
3025,玄灵-40级秘境,2,0,10,2,TeamLv,0,,0,1,,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30673@50;30674@50,30664@100,30671@100,30676@25;30683@25;30684@10;30687@10;30688@10;30689@10;30690@10,30676@25;30683@25;30684@10;30687@10;30688@10;30689@10;30690@10,30677@20;30681@20;30682@20;30685@13;30686@14;30691@13,30677@20;30681@20;30682@20;30685@13;30686@14;30691@13,0,0,0,0,0,0,0,,,,
3026,一江风-70秘境,2,0,1,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30701@100,30702@100,30703@100,30704@100,30705@100,0,0,0,0,0,0,0,0,0,,,,
3027,鬼国公主-70秘境,2,0,2,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30706@100,30707@100,30707@100,30707@100,30707@100,0,0,0,0,0,0,0,0,0,,,,
3028,定山神-70秘境,2,0,3,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30708@100,30709@100,30709@100,30710@100,30710@100,0,0,0,0,0,0,0,0,0,,,,
3029,猴小圣-70秘境,2,0,4,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30711@100,30712@100,30713@100,30714@100,30714@100,0,0,0,0,0,0,0,0,0,,,,
3030,掌灯人-70秘境,2,0,5,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30715@100,30716@100,30717@100,30717@100,30717@100,0,0,0,0,0,0,0,0,0,,,,
3031,百目鬼王-70秘境,2,0,6,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30718@100,30719@100,30719@100,30719@100,30719@100,0,0,0,0,0,0,0,0,0,,,,
3032,伏虎校尉-70秘境,2,0,7,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30720@100,30721@100,30721@100,30721@100,30721@100,0,0,0,0,0,0,0,0,0,,,,
3033,灵台道人-70秘境,2,0,8,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30722@100,30723@100,30723@100,30723@100,30723@100,0,0,0,0,0,0,0,0,0,,,,
3034,沧海银龙-70秘境,2,0,9,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30724@100,30725@100,30725@100,30725@100,30725@100,0,0,0,0,0,0,0,0,0,,,,
3035,观音大士-70秘境,2,0,10,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30726@100,30727@100,30727@100,30727@100,30727@100,0,0,0,0,0,0,0,0,0,,,,
3036,地藏王-70秘境,2,0,1,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30728@100,30729@100,30729@100,30730@100,30730@100,0,0,0,0,0,0,0,0,0,,,,
3037,大大王-70秘境,2,0,2,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30731@100,30732@100,30732@100,30732@100,30732@100,0,0,0,0,0,0,0,0,0,,,,
3038,煞风太岁-70秘境,2,0,3,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30733@100,30734@100,30734@100,30734@100,30734@100,0,0,0,0,0,0,0,0,0,,,,
3039,千佛神医-70秘境,2,0,4,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30735@100,30736@100,30736@100,30736@100,30736@100,0,0,0,0,0,0,0,0,0,,,,
3040,琼华子-70秘境,2,0,5,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30737@100,30738@100,30738@100,30738@100,30738@100,0,0,0,0,0,0,0,0,0,,,,
3041,贪狼星君-70秘境,2,0,6,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30739@100,30740@100,30741@100,30742@100,30743@100,0,0,0,0,0,0,0,0,0,,,,
3042,破军星君-70秘境,2,0,7,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30744@100,30745@100,30746@100,30747@100,30748@100,0,0,0,0,0,0,0,0,0,,,,
3043,墨凰-70秘境,2,0,8,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30749@100,30750@100,30751@100,30752@100,30753@100,0,0,0,0,0,0,0,0,0,,,,
3044,螭歾-70秘境,2,0,9,2,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30754@100,30755@100,30756@100,30757@100,30757@100,0,0,0,0,0,0,0,0,0,,,,
