编号,名称,备注,称谓,造型id,随机造型id,显示血量,显示大血条,显示等级,战斗单位类型,怪物类型,特殊类型,职业,类型,大小比例,area1colour,area2colour,是否倒地,对应宠物,颜色几率id,是否绑定,等级模式,NPC等级,怪物匹配最小等级,怪物匹配最大等级,能否捕捉,能否捕捉2,捕捉几率,逃跑几率,免疫状态id,控制几率修正,被控制几率修正,进战斗默认连击点,怒气上限,进战斗默认怒气,命中系数,命中常数,最大生命队伍中最大攻击力系数,最大生命系数,最大魔法系数,物攻系数,物防系数,法攻系数,法防系数,速度系数,治疗强度系数,控制命中系数,控制抗性系数,最大生命常数,最大魔法常数,物攻常数,物防常数,法攻常数,法防常数,速度常数,治疗强度常数,控制命中常数,控制抗性常数,物理暴击系数,物理抗暴系数,物理暴伤系数,法术暴击系数,法术抗暴系数,法术暴伤系数,治疗暴击系数,治疗暴击量系数,物理穿透系数,物理抵抗系数,法术穿透系数,法术抵抗系数,治疗加深系数,被治疗加深系数,控制加成系数,控制免疫系数,物理暴击常数,物理抗暴常数,物理暴伤常数,法术暴击常数,法术抗暴常数,法术暴伤常数,治疗暴击常数,治疗暴击量常数,物理穿透常数,物理抵抗常数,法术穿透常数,法术抵抗常数,治疗加深常数,被治疗加深常数,控制加成常数,控制免疫常数,额外属性1ID,额外属性1数值,额外属性2ID,额外属性2数值,额外属性3ID,额外属性3数值,额外属性4ID,额外属性4数值,额外属性5ID,额外属性5数值,额外属性6ID,额外属性6数值,额外属性7ID,额外属性7数值,额外属性8ID,额外属性8数值,额外属性9ID,额外属性9数值,额外属性10ID,额外属性10数值,反击几率,反击伤害系数,AI编号,技能1编号,技能1出现几率,技能1施放几率,技能1系数,技能1常数,技能2编号,技能2出现几率,技能2施放几率,技能2系数,技能2常数,技能3编号,技能3出现几率,技能3施放几率,技能3系数,技能3常数,技能4编号,技能4出现几率,技能4施放几率,技能4系数,技能4常数,技能5编号,技能5出现几率,技能5施放几率,技能5系数,技能5常数,技能6编号,技能6出现几率,技能6施放几率,技能6系数,技能6常数,技能7编号,技能7出现几率,技能7施放几率,技能7系数,技能7常数,技能8编号,技能8出现几率,技能8施放几率,技能8系数,技能8常数,技能9编号,技能9出现几率,技能9施放几率,技能9系数,技能9常数,技能10编号,技能10出现几率,技能10施放几率,技能10系数,技能10常数,技能11编号,技能11出现几率,技能11施放几率,技能11系数,技能11常数,种族,当前生命队伍中最大攻击力系数,当前生命系数,当前生命常数,当前魔法系数,当前魔法常数
26402,克鲁苏,公会副本,,1010101,,1,,0,5,5,,,1,1.5,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,90000,0,0,0,0,0,2,0,0,0,0,0,0,0,20707208,3003574,3807,50,4061.6,40,30,1593,773,759,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,9.99,760,0,780,0,,,,,,,,,,,,,0,0,18351;18352;18359,183006,1000,1000,1,0.0,420020,1000,1000,1,0.0,420022,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26403,肉盾,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,9526,3017,597,50,138.4,40,66,433,728,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18309;18215;18216,183004,1000,1000,1,0.0,163003,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26404,铁甲,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,3602,3017,597,50,138.4,40,66,117,728,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,800,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18304;18215;18216,183004,1000,1000,1,0.0,110001,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26405,敌法,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,4197,3017,597,50,138.4,40,66,149,728,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,800,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18305;18215;18216,183004,1000,1000,1,0.0,207001,1000,125,1,0.0,207002,1000,125,1,0.0,207003,1000,125,1,0.0,207004,1000,125,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26406,惧控,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,6862,3017,597,50,138.4,40,66,291,728,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18303;18215;18216,183004,1000,1000,1,0.0,420031,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26407,惧疗,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,6862,3017,597,50,138.4,40,66,291,728,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18308;18215;18216,183004,1000,1000,1,0.0,207005,1000,125,1,0.0,207006,1000,125,1,0.0,207007,1000,125,1,0.0,207008,1000,125,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26408,肉盾,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,9526,3017,597,50,138.4,40,66,433,728,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18309;18215;18216,183004,1000,1000,1,0.0,163003,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26409,铁甲,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,3602,3017,597,50,138.4,40,66,117,728,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,800,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18304;18215;18216,183004,1000,1000,1,0.0,110001,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26410,敌法,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,4197,3017,597,50,138.4,40,66,149,728,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,800,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18305;18215;18216,183004,1000,1000,1,0.0,207001,1000,125,1,0.0,207002,1000,125,1,0.0,207003,1000,125,1,0.0,207004,1000,125,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26411,惧控,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,6862,3017,597,50,138.4,40,66,291,728,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18303;18215;18216,183004,1000,1000,1,0.0,420031,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26412,惧疗,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,6862,3017,597,50,138.4,40,66,291,728,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18308;18215;18216,183004,1000,1000,1,0.0,207005,1000,125,1,0.0,207006,1000,125,1,0.0,207007,1000,125,1,0.0,207008,1000,125,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26413,无用ID,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,17456,3574,1385,50,950.4,40,380,856,773,759,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,,183004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26414,无用ID,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,17456,3574,1385,50,950.4,40,380,856,773,759,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,,183004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26415,无用ID,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,17456,3574,1385,50,950.4,40,380,856,773,759,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,,183004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26416,无用ID,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,17456,3574,1385,50,950.4,40,380,856,773,759,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,,183004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26417,无用ID,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,17456,3574,1385,50,950.4,40,380,856,773,759,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,,183004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26418,无用ID,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,4,50,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,0,0,2,0,0,0,0,0,0,0,17456,3574,1385,50,950.4,40,380,856,773,759,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,,183004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26420,惧控普通主怪,公会副本,,1010101,,1,,0,5,1,,,1,1.35,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,152,40,7,0,1,0,0,6,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18301;18302,110001,1000,1000,1,0,420031,1000,1000,1,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26421,惧控普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,152,40,7,0,1,0,0,6,10,0,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,-10,760,0,780,0,,,,,,,,,,,,,0,0,18301;18302,163003,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26422,惧控普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,152,40,7,0,1,0,0,6,10,0,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,-10,760,0,780,0,,,,,,,,,,,,,0,0,18301;18302,163003,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26423,惧控普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,152,40,7,0,1,0,0,6,10,0,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,-10,760,0,780,0,,,,,,,,,,,,,0,0,18301;18302,163003,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26424,惧控普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,152,40,7,0,1,0,0,6,10,0,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,-10,760,0,780,0,,,,,,,,,,,,,0,0,18301;18302,163003,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26425,铁甲普通主怪,公会副本,,1010101,,1,,0,5,1,,,1,1.35,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,87,40,7,0,1,0,0,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,800,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,17042,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,110004,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26426,铁甲普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,87,40,7,0,1,0,0,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,800,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,17042,110001,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26427,铁甲普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,87,40,7,0,1,0,0,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,800,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,17042,110001,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26428,铁甲普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,87,40,7,0,1,0,0,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,800,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,17042,110004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26429,铁甲普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,87,40,7,0,1,0,0,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,800,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,17042,110004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26430,敌法普通主怪,公会副本,,1010101,,1,,0,5,1,,,1,1.35,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,87,40,7,0,1,0,0,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,800,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,17043,150001,1000,1000,1,0.0,150002,1000,1000,1,0.0,150003,1000,1000,1,0.0,150004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26431,敌法普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,87,40,7,0,1,0,0,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,800,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,17043,207005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26432,敌法普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,87,40,7,0,1,0,0,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,800,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,17043,207005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26433,敌法普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,87,40,7,0,1,0,0,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,800,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,17043,207001,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26434,敌法普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,87,40,7,0,1,0,0,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,800,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,17043,207001,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26435,惧控普通主怪,公会副本,,1010101,,1,,0,5,1,,,1,1.35,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,152,40,7,0,1,0,0,6,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,18301;18302,110001,1000,1000,1,0,420031,1000,1000,1,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26436,惧控普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,152,40,7,0,1,0,0,6,10,0,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,-10,760,0,780,0,,,,,,,,,,,,,0,0,18301;18302,163003,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26437,惧控普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,152,40,7,0,1,0,0,6,10,0,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,-10,760,0,780,0,,,,,,,,,,,,,0,0,18301;18302,163003,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
26438,惧控普通小怪,公会副本,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,0,0,0,152,40,7,0,1,0,0,6,10,0,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,3,600,0,600,0,0,0,0,810,0,820,-10,760,0,780,0,,,,,,,,,,,,,0,0,18301;18302,163003,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
