编号,类型,部件ID,显示名,功能说明,道具名颜色,颜色品质,装备颜色,装备前缀,造型编号,武器造型编号,武器特效编号,单位,等级,需求等级,排序ID,角色需求1,角色需求2,性别需求,职业需求,可否摧毁,可否摆摊上架,点卡服可否摆摊上架,默认有效时间,不能被放入的包裹id1,不能被放入的包裹id2,不能被放入的包裹id3,可否给予战斗中对象,可否卖店,能否邮寄,是否绑定,是否拾取绑定,是否下线消失,战斗内使用对象,战斗内使用者对象,战斗外使用对象,使用后是否消耗,最大堆叠数量,最大拥有数量,删除后服务器保留天数,珍品找回消耗,描述,售卖商店类型,售卖NPCID,道具使用方法,道具类名,道具类名1,赠送类型,亲密度,货币类型,从NPC购买价,出售价格系数,对应使用方法答案ID,点击寻路链接及右键使用事件,使用按钮功能类型,使用按钮功能参数1,使用按钮功能参数2,使用按钮功能参数3,淬炼等级,是否已鉴定,耐久度系数,耐久上限,附加属性1值,附加属性2值,附加属性3值,附加属性1id,附加属性2id,附加属性3id,属性值1,属性值2,属性值3,属性值4,属性值5,属性值6,属性名1,属性名2,属性名3,属性名4,属性名5,属性名6,增加躲闪,增加命中,增加内功防御,增加内功伤害,增加速度,增加外功防御,增加外功伤害,增加真气上限,增加最大生命上限,封印抗性,加强封印,特技id,是否生成特殊属性,套装id,附加属性条数,绿色评分,蓝色评分,橙色评分,紫色评分,暗金色评分,特效id,左手路径1,左手路径2,右手路径1,右手路径2,左手挂点1,左手挂点2,右手挂点1,右手挂点2,宝石槽数量,槽1开启等级,槽2开启等级,槽3开启等级,可镶嵌最高等级宝石,可镶嵌宝石类型1,可镶嵌宝石类型2,可镶嵌宝石类型3,可镶嵌宝石类型4,可镶嵌宝石类型5,宝石1,宝石2,宝石3,宝石4,宝石5,宝石6,宝石7,宝石8,宝石9,宝石10,装备基础属性ID,附加属性随机库ID,附加属性出现几率,附加属性双加随机库ID,附加属性单加随机库ID,附加属性三加随机库ID,附加属性四加随机库ID,特效随机库ID,特效随机库1ID,特技随机库ID,装备普通修理失败几率,装备修理材料ID,装备修理材料消耗数量,装备修理材料ID1,装备修理材料消耗数量1,装备修理材料ID2,装备修理材料消耗数量2,装备修理材料ID3,装备修理材料消耗数量3,装备修理材料ID4,装备修理材料消耗数量4,装备修理材料ID5,装备修理材料消耗数量5,装备修理材料ID6,装备修理材料消耗数量6,装备修理材料ID7,装备修理材料消耗数量7,装备修理材料ID8,装备修理材料消耗数量8,装备修理材料ID9,装备修理材料消耗数量9,装备修理材料ID10,装备修理材料消耗数量10,装备特殊修理材料ID,装备特殊修理材料消耗数量,装备普通修理消耗金钱,普通修理消耗金钱类型,装备特殊修理消耗金钱,特殊修理消耗金钱类型,获取途径1,获取途径2,获取途径3,获取途径4,获取途径5,获取途径6,获取途径7,获取途径8,获取途径9,珍品评分,是否自动分解,分解获得银币,分解额外获得物品1,分解额外获得物品2,分解额外获得物品3,分解额外获得物品4,分解额外获得物品5,是否自动播放特效,是否有分解按钮,摆摊冻结时间,是否稀有,寻路特殊处理,装备重铸需求道具,装备重铸需求数量,装备重铸需求货币,装备点化需求道具id,装备点化需求道具数量,装备点化需求金钱数量,装备附魔需求道具,装备附魔需求数量,装备附魔需求货币,装备熔炼需求道具,装备熔炼需求道具数量,装备熔炼需求金币数量,进阶后道具ID,进阶需求道具ID,进阶需求道具数量,进阶需求金币,是否可以一键分解,特殊用途1,特殊用途2,特殊用途3,特殊用途4,特殊用途5,双加属性值限制ID
6140107,1288,0,140•雷神,140•锤,ff6ddcf6,4,3,1,1489,210,,件,140,140,2378,8,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""一击天地轰鸣，再击电光四起，三击万物俱灰。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,锤,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140107,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,锤,"41,42,43,44,45"
6140108,1288,0,140•百花,140•鞭,ff6ddcf6,4,3,1,1519,210,,件,140,140,2379,17,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""龙藤塑其筋，百花缀其上，集仙灵之气，香飘四海。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,鞭,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140108,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,鞭,"41,42,43,44,45"
6140109,1288,0,140•幽梦,140•环圈,ff6ddcf6,4,3,1,1479,210,,件,140,140,2380,4,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""霜刃清明，似荼靡映月。紫气萦绕，如寒夜幽梦。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,环圈,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140109,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,环圈,"41,42,43,44,45"
6140110,1288,0,140•百鬼,140•弓,ff6ddcf6,4,3,1,1429,210,,件,140,140,2381,13,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""春秋时古墓中青铜之樽，凝百鬼之魂，锻九千日乃成。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,弓,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140110,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,弓,"41,42,43,44,45"
6140111,1288,0,140•碧波,140•飘带,ff6ddcf6,4,3,1,1509,210,,件,140,140,2382,10,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""聚海之灵气，碧波起，天地清。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,飘带,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140111,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,飘带,"41,42,43,44,45"
6140112,1288,0,140•琅轩,140•宝珠,ff6ddcf6,4,3,1,1569,210,,件,140,140,2383,11,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""传说仙界有福地洞天，珍宝琳琅，以琅轩宝珠为最尊。昔日周文王梦中登云车会西王母，临别得此珠为赠礼，由此得悟仙道。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,宝珠,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140112,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,宝珠,"41,42,43,44,45"
6140113,1288,0,140•炽岩,140•长刀,ff6ddcf6,4,3,1,1529,210,,件,140,140,2384,15,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""暗黑的刃，血红的光，沸腾的炎狱之火洗礼天地。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,长刀,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140113,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,长刀,"41,42,43,44,45"
6140114,1288,0,140•玲珑,140•双短剑,ff6ddcf6,4,3,1,1539,210,,件,140,140,2385,5,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""剑似虬枝，冷光如梅。玲珑次第开已遍,点缀坐来频。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,双短剑,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140114,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,双短剑,"41,42,43,44,45"
6140115,1288,0,140•风雷,140•降魔杵,ff6ddcf6,4,3,1,1549,210,,件,140,140,2386,9,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""狂风疾雷撼乾坤，白雨倾盆下昆仑。此杵暗含天地合势，势不可挡。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,降魔杵,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140115,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,降魔杵,"41,42,43,44,45"
6140116,1288,0,140•玉辉,140•法杖,ff6ddcf6,4,3,1,1439,210,,件,140,140,2387,6,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""琉璃玉辉，星降人间，熠熠生辉的琉璃法杖，挥舞时如繁星落尽。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,法杖,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140116,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,法杖,"41,42,43,44,45"
6140117,1288,0,140•昆吾,140•弯刀,ff6ddcf6,4,3,1,1559,210,,件,140,140,2388,3,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""昆吾之山出昆吾，弯刀切玉如破土。色发赤火可熔金，光迸霞彩护舆图。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,弯刀,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6140117,,7000,18;18,17,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,弯刀,"41,42,43,44,45"
6140220,312,3,140•珊瑚玉衣,140•男衣,ff6ddcf6,4,3,1,1599,1432,,件,140,140,2389,,,1,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""相传为龙王所用铠甲，穿上后能获得仙界的庇佑。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,男衣,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,30,1,3,5,7,,,,,,,,,,,,6140220,,7000,18;18,17,,,2107,2002,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,男衣,"41,42,43,44,45"
6140221,568,3,140•璎珞翠裙,140•女衣,ff6ddcf6,4,3,1,1609,1436,,件,140,140,2390,,,2,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""海珠璎珞装饰而成的宝裙，为王母娘娘赏赐之物。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,女衣,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,30,1,3,5,7,,,,,,,,,,,,6140221,,7000,18;18,17,,,2107,2002,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,女衣,"41,42,43,44,45"
6140322,1640,1,140•水晶犀帽,140•头盔,ff6ddcf6,4,3,1,1579,1698,,件,140,140,2391,,,1,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""奇兽犀牛皮，辅以水晶玉石，精心雕琢编制而成一件冠帽。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,头盔,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,30,2,3,,,,,,,,,,,,,,6140322,,5000,,,,,2107,2003,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,头盔,
6140323,1384,1,140•寒雉霜蚕,140•发钗,ff6ddcf6,4,3,1,1589,1698,,件,140,140,2392,,,2,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""由寒玉以及蚕丝编制而成，相传为七仙女常戴之物。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,发钗,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,30,2,3,,,,,,,,,,,,,,6140323,,5000,,,,,2107,2003,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,发钗,
6140424,40,2,140•黄玉琉佩,140•项链,ff6ddcf6,4,3,1,1639,1434,,件,140,140,2393,,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""女娲补天遗留下的神石雕琢而成，拥有神奇的灵力。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,项链,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,30,4,5,,,,,,,,,,,,,,6140424,,5000,,,,,2107,2004,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,项链,
6140525,72,4,140•珠翠玉环,140•腰带,ff6ddcf6,4,3,1,1629,1435,,件,140,140,2394,,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""集合千年地气生出的翡翠宝珠雕琢而成的腰带，华美异常。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,腰带,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,30,1,6,,,,,,,,,,,,,,6140525,,5000,,,,,2107,2005,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,腰带,
6140626,88,5,140•平步青云,140•鞋,ff6ddcf6,4,3,1,1619,1429,,件,140,140,2395,,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<B></B><I s='ccui1' i='ccdocs'></I><B></B><T t=""仙界之物，穿上此靴可平步青云，借风云飞腾。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,鞋,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,10,10,999,30,6,9,,,,,,,,,,,,,,6140626,,5000,,,,,2107,2006,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,35,2500;40009,35,2500;40010,35,2500;40011,35,2500",,,,,0,1,7,1,,340160,10,10000,680405,14,1000,400018,200,100000,680009,1,39999,,,,,1,,,,,鞋,
6150101,1288,0,150•湛卢,150•剑,ff6ddcf6,4,3,1,1409,210,,件,150,150,2396,1,,0,0,TRUE,1,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<T t=""剑身宽大，周身赤焰环绕，骨锻其脊，血淬其锋，成绝世剑。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,剑,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,30,2,4,7,8,,,,,,,,,,,,6150101,,7000,20;20,19,,,2107,2001,2000,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,0,"40008,38,2500;40009,38,2500;40010,38,2500;40011,38,2500",,,,,0,1,7,1,,340160,10,10000,680405,15,1000,400018,200,100000,680010,1,49999,,,,,1,,,,,剑,"46,47,48,49,50"
