"编号","名称","随机名称库","前缀1","前缀2","area1colour","area2colour","大小比例","npctype","小地图显示","npccolour","share","modelID","可否被多人战斗","杂学id","map","编辑器X坐标（策划用）","编辑器Y坐标（策划用）","xPos","yPox","朝向","状态","所在地图层","小地图查询拼音","小地图查询","脚下称谓","头顶特效","脚下称谓策划看","chitchat1","chitchat2","chitchat3","chitchat4","chitchat5","leave","hideable","声音1","声音2","声音3","声音4","是否显示在周围列表","战斗ID","小地图npc颜色","时间","是否点卡服显示"
"180103","巨魔之都3","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴003","2201","","","","","告辞","0","","","","","0","","ff003303","0",""
"180104","巨魔之都4","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴004","2202","","","","","告辞","0","","","","","0","","ff003303","0",""
"180105","巨魔之都5","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴005","2203","","","","","告辞","0","","","","","0","","ff003303","0",""
"180111","诅咒之塔1","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴008","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180112","诅咒之塔2","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴009","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180113","诅咒之塔3","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴010","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180114","诅咒之塔4","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴011","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180115","诅咒之塔5","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴012","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180121","巨魔之都1(精英)","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180122","巨魔之都2(精英)","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180123","巨魔之都3(精英)","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴013","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180124","巨魔之都4(精英)","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴014","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180125","巨魔之都5(精英)","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴015","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180131","诅咒之塔1(精英)","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴016","2199","","","","","告辞","0","","","","","0","","ff003303","0",""
"180132","诅咒之塔2(精英)","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴017","2200","","","","","告辞","0","","","","","0","","ff003303","0",""
"180133","诅咒之塔3(精英)","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴006","2201","","","","","告辞","0","","","","","0","","ff003303","0",""
"180134","诅咒之塔4(精英)","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴007","2202","","","","","告辞","0","","","","","0","","ff003303","0",""
"180135","诅咒之塔5(精英)","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴018","2203","","","","","告辞","0","","","","","0","","ff003303","0",""
"180141","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴019","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180142","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴020","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180143","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴001","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180144","蛟龙","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴002","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180145","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180151","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180152","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴003","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180153","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴004","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180154","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴005","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180155","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180161","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180162","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180163","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180164","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴008","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180165","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴009","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180171","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴010","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180172","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴011","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180173","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴012","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180174","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180175","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180181","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴013","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180182","蛟龙","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴014","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180183","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴015","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180184","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴016","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180185","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴017","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180191","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴018","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180192","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴019","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180193","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴020","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180194","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴001","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180195","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴002","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180201","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴003","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180202","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴004","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180203","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180204","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180205","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴005","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180211","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180212","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180213","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴008","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180214","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴009","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180215","组队副本预留","","","","0","0","1","17","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","0","","","","","0","","ff003303","0",""
"180216","可使用ID","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","迷乱的霍克","2141","","","","","告辞","0","","","","","0","2809","ff003303","0",""
"180217","可使用ID","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","残酷的加顿","2141","","","","","告辞","0","","","","","0","2810","ff003303","0",""
"180218","可使用ID","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","迷茫的卡尔","2141","","","","","告辞","0","","","","","0","2577","ff003303","0",""
"180219","可使用ID","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","邪恶的伊库","2141","","","","","告辞","0","","","","","0","2812","ff003303","0",""
"180220","可使用ID","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","暗黑的信徒","2141","","","","","告辞","0","","","","","0","2813","ff003303","0",""
"180221","可使用ID","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","忧郁的卡西","2141","","","","","告辞","0","","","","","0","2814","ff003303","0",""
"180222","可使用ID","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","疯狂的戴夫","2141","","","","","告辞","0","","","","","0","2815","ff003303","0",""
"180223","可使用ID","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","嚣张的杰克","2141","","","","","告辞","0","","","","","0","2816","ff003303","0",""
"180301","迷乱的霍克","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","迷乱的霍克","2141","","","","","告辞","0","","","","","0","2471","ff003303","0",""
"180302","残酷的加顿","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","残酷的加顿","2141","","","","","告辞","0","","","","","0","2472","ff003303","0",""
"180303","迷茫的卡尔","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","迷茫的卡尔","2141","","","","","告辞","0","","","","","0","2577","ff003303","0",""
"180304","邪恶的伊库","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","邪恶的伊库","2141","","","","","告辞","0","","","","","0","2474","ff003303","0",""
"180305","暗黑的信徒","","","","0","0","1","7","0","ff00ff0d","0","1010101","0","-1","2218","","","0","0","","","0","","","","","暗黑的信徒","2141","","","","","告辞","0","","","","","0","2475","ff003303","0",""
