"编号","显示名","类型","宝石类型","道具名颜色","颜色品质","造型编号","单位","等级","需求等级","排序ID","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","镶嵌效果","镶嵌部位","合成宝石ID","合成成功率","tips特效表情","tips图标","默认有效时间","可否卖店","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","使用后是否消耗","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","功能说明","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","属性名1","属性值1","属性名2","属性值2","属性名3","属性值3","属性名4","属性值4","属性名5","属性值5","属性名6","属性值6","增加躲闪","增加火系法术吸收几率","增加金系法术吸收几率","增加命中","增加木系法术吸收几率","增加内功防御","增加内功伤害","增加水系法术吸收几率","增加速度","增加土系法术吸收几率","增加外功防御","增加外功伤害","增加真气上限","增加最大生命上限","属性1ID","属性1数值","属性2ID","属性2数值","属性3ID","属性3数值","属性4ID","属性4数值","属性6ID","属性6数值","对应装备类型1","对应装备类型2","对应装备类型3","对应装备类型4","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","是否珍品","可否分解","分解成道具","分解数量","是否稀有","摆摊冻结时间","寻路特殊处理","是否可以一键分解","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5"
"35289","33级光芒石","5","1","FF6DDCF6","5","1256","颗","33","10","3288","false","0","0","效果：","生命 +1690","35298","10","","stone5","0","0","false","false","false","0","0","1","1","99999","0","0","","稀有而名贵的宝石，因像血液凝聚而成闻名，镶嵌在衣甲或腰带上提高生命。","生命 +1690","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","33级•光芒石","3","9","","","60","1690","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","1690","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35280","2","1","","","1","","","","",""
"35290","33级太阳石","5","2","FF6DDCF6","5","1257","颗","33","10","3289","false","0","0","效果：","物理攻击 +320","35299","10","","stone4","0","0","false","false","false","0","0","1","1","99999","0","0","","世间最为锋利的宝石，镶嵌在武器或头上提高物理攻击力。","物理攻击 +320","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","33级•太阳石","3","9","","","130","320","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","320","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35281","2","1","","","1","","","","",""
"35291","33级月亮石","5","3","FF6DDCF6","5","1258","颗","33","10","3290","false","0","0","效果：","物理防御 +455","35300","10","","stone6","0","0","false","false","false","0","0","1","1","99999","0","0","","传说是远古神龙的化石，质地坚硬，镶嵌在头上或衣甲上提高物理防御力。","物理防御 +455","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","33级•月亮石","3","9","","","140","455","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","455","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35282","2","1","","","1","","","","",""
"35292","33级舍利子","5","4","FF6DDCF6","5","1259","颗","33","10","3291","false","0","0","效果：","法术攻击 +270","35301","10","","stone7","0","0","false","false","false","0","0","1","1","99999","0","0","","蓝色的舍利子，犹如月亮般明亮，镶嵌在武器或项链上提高法术攻击。","法术攻击 +270","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","33级•舍利子","3","9","","","150","270","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","270","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35283","2","1","","","1","","","","",""
"35293","33级翡翠石","5","5","FF6DDCF6","5","1260","颗","33","10","3292","false","0","0","效果：","法术防御 +310","35302","10","","stone9","0","0","false","false","false","0","0","1","1","99999","0","0","","可以静心凝神的神奇宝石，产自北方，镶嵌在衣甲或项链上提高法术防御。","法术防御 +310","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","33级•翡翠石","3","9","","","160","310","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","310","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35284","2","1","","","1","","","","",""
"35294","33级黑宝石","5","6","FF6DDCF6","5","1261","颗","33","10","3293","false","0","0","效果：","速度 +310","35303","10","","stone8","0","0","false","false","false","0","0","1","1","99999","0","0","","稀有而名贵的宝石，因像猫眼而得名，镶嵌在鞋子或腰带上能大幅提升速度。","速度 +310","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","33级•黑宝石","3","9","","","200","310","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","310","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35285","2","1","","","1","","","","",""
"35295","33级昆仑玉","5","7","FF6DDCF6","5","1262","颗","33","10","3294","false","0","0","效果：","治疗强度 +290","35304","10","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","","传自异域的神奇宝石，镶嵌在武器或衣甲上能提升治疗强度。","治疗强度 +290","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","33级•昆仑玉","3","9","","","170","290","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170","290","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35286","2","1","","","1","","","","",""
"35296","33级红纹石","5","8","FF6DDCF6","5","1263","颗","33","10","3295","false","0","0","效果：","控制命中 +190","35305","10","","stone8","0","0","false","false","false","0","0","1","1","99999","0","0","","神秘外域产出的红色宝石，镶嵌在武器上提升控制命中。","控制命中 +190","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","33级•红纹石","3","9","","","180","190","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","190","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35287","2","1","","","1","","","","",""
"35297","33级神秘石","5","9","FF6DDCF6","5","1264","颗","33","10","3296","false","0","0","效果：","控制抗性 +145","35306","10","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","","神秘外域产出的蓝色宝石，镶嵌在腰带或鞋上能提升控制抗性。","控制抗性 +145","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","33级•神秘石","3","9","","","190","145","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","145","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35288","2","1","","","1","","","","",""
"35298","34级光芒石","5","1","FF6DDCF6","5","1256","颗","34","10","3297","false","0","0","效果：","生命 +1750","35307","10","","stone5","0","0","false","false","false","0","0","1","1","99999","0","0","","稀有而名贵的宝石，因像血液凝聚而成闻名，镶嵌在衣甲或腰带上提高生命。","生命 +1750","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","34级•光芒石","3","9","","","60","1750","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","1750","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35289","2","1","","","1","","","","",""
"35299","34级太阳石","5","2","FF6DDCF6","5","1257","颗","34","10","3298","false","0","0","效果：","物理攻击 +330","35308","10","","stone4","0","0","false","false","false","0","0","1","1","99999","0","0","","世间最为锋利的宝石，镶嵌在武器或头上提高物理攻击力。","物理攻击 +330","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","34级•太阳石","3","9","","","130","330","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","330","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35290","2","1","","","1","","","","",""
"35300","34级月亮石","5","3","FF6DDCF6","5","1258","颗","34","10","3299","false","0","0","效果：","物理防御 +470","35309","10","","stone6","0","0","false","false","false","0","0","1","1","99999","0","0","","传说是远古神龙的化石，质地坚硬，镶嵌在头上或衣甲上提高物理防御力。","物理防御 +470","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","34级•月亮石","3","9","","","140","470","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","470","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35291","2","1","","","1","","","","",""
"35301","34级舍利子","5","4","FF6DDCF6","5","1259","颗","34","10","3300","false","0","0","效果：","法术攻击 +280","35310","10","","stone7","0","0","false","false","false","0","0","1","1","99999","0","0","","蓝色的舍利子，犹如月亮般明亮，镶嵌在武器或项链上提高法术攻击。","法术攻击 +280","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","34级•舍利子","3","9","","","150","280","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","280","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35292","2","1","","","1","","","","",""
"35302","34级翡翠石","5","5","FF6DDCF6","5","1260","颗","34","10","3301","false","0","0","效果：","法术防御 +320","35311","10","","stone9","0","0","false","false","false","0","0","1","1","99999","0","0","","可以静心凝神的神奇宝石，产自北方，镶嵌在衣甲或项链上提高法术防御。","法术防御 +320","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","34级•翡翠石","3","9","","","160","320","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","320","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35293","2","1","","","1","","","","",""
"35303","34级黑宝石","5","6","FF6DDCF6","5","1261","颗","34","10","3302","false","0","0","效果：","速度 +320","35312","10","","stone8","0","0","false","false","false","0","0","1","1","99999","0","0","","稀有而名贵的宝石，因像猫眼而得名，镶嵌在鞋子或腰带上能大幅提升速度。","速度 +320","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","34级•黑宝石","3","9","","","200","320","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","320","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35294","2","1","","","1","","","","",""
"35304","34级昆仑玉","5","7","FF6DDCF6","5","1262","颗","34","10","3303","false","0","0","效果：","治疗强度 +300","35313","10","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","","传自异域的神奇宝石，镶嵌在武器或衣甲上能提升治疗强度。","治疗强度 +300","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","34级•昆仑玉","3","9","","","170","300","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170","300","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35295","2","1","","","1","","","","",""
"35305","34级红纹石","5","8","FF6DDCF6","5","1263","颗","34","10","3304","false","0","0","效果：","控制命中 +195","35314","10","","stone8","0","0","false","false","false","0","0","1","1","99999","0","0","","神秘外域产出的红色宝石，镶嵌在武器上提升控制命中。","控制命中 +195","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","34级•红纹石","3","9","","","180","195","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","195","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35296","2","1","","","1","","","","",""
"35306","34级神秘石","5","9","FF6DDCF6","5","1264","颗","34","10","3305","false","0","0","效果：","控制抗性 +150","35315","10","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","","神秘外域产出的蓝色宝石，镶嵌在腰带或鞋上能提升控制抗性。","控制抗性 +150","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","34级•神秘石","3","9","","","190","150","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","150","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35297","2","1","","","1","","","","",""
"35307","35级光芒石","5","1","FF6DDCF6","5","1256","颗","35","10","3306","false","0","0","效果：","生命 +1810","35316","10","","stone5","0","0","false","false","false","0","0","1","1","99999","0","0","","稀有而名贵的宝石，因像血液凝聚而成闻名，镶嵌在衣甲或腰带上提高生命。","生命 +1810","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","35级•光芒石","3","9","","","60","1810","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","1810","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35298","2","1","","","1","","","","",""
"35308","35级太阳石","5","2","FF6DDCF6","5","1257","颗","35","10","3307","false","0","0","效果：","物理攻击 +340","35317","10","","stone4","0","0","false","false","false","0","0","1","1","99999","0","0","","世间最为锋利的宝石，镶嵌在武器或头上提高物理攻击力。","物理攻击 +340","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","35级•太阳石","3","9","","","130","340","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","340","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35299","2","1","","","1","","","","",""
"35309","35级月亮石","5","3","FF6DDCF6","5","1258","颗","35","10","3308","false","0","0","效果：","物理防御 +485","35318","10","","stone6","0","0","false","false","false","0","0","1","1","99999","0","0","","传说是远古神龙的化石，质地坚硬，镶嵌在头上或衣甲上提高物理防御力。","物理防御 +485","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","35级•月亮石","3","9","","","140","485","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","485","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35300","2","1","","","1","","","","",""
