"编号","类型","显示名","道具名颜色","颜色品质","造型编号","单位","等级","需求等级","排序ID","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","道具生效时间","道具过期时间","使用后持续时间（s）","默认有效时间","可否卖店","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","使用后是否消耗","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","功能说明","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","加锁时能否消耗","需求锻造等级","需求裁缝等级","需求炼金等级","临时类型","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","是否珍品","是否稀有","摆摊冻结时间","寻路特殊处理","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5","是否可回收","回收道具ID","回收道具数量","可否分解","分解成道具","分解数量"
"350011","422","制造书•宝珠","ff6ddcf6","4","1323","本","1","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：梦玲珑"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载宝珠打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350012","422","制造书•长刀","ff6ddcf6","4","1324","本","1","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：巨魔王"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载长刀打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350013","422","制造书•双短剑","ff6ddcf6","4","1325","本","1","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：英女侠"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载双短剑打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350014","422","制造书•降魔杵","ff6ddcf6","4","1326","本","1","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：羽灵神"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载降魔杵打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350015","422","制造书•法杖","ff6ddcf6","4","1327","本","1","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：巫蛮儿"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载法杖打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350016","422","制造书•弯刀","ff6ddcf6","4","1328","本","1","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：漠少君"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载弯刀打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350017","422","制造书•男衣","ff6ddcf6","4","1329","本","1","1","7051","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""性别限制：男"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载男衣打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350018","422","制造书•女衣","ff6ddcf6","4","1330","本","1","1","7052","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""性别限制：女"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载女衣打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350019","422","制造书•头盔","ff6ddcf6","4","1331","本","1","1","7053","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""性别限制：男"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载头盔打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350020","422","制造书•发钗","ff6ddcf6","4","1332","本","1","1","7054","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""性别限制：女"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载发钗打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350021","422","制造书•项链","ff6ddcf6","4","1333","本","1","1","7055","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""记载项链打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350022","422","制造书•腰带","ff6ddcf6","4","1334","本","1","1","7056","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""记载腰带打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350023","422","制造书•鞋子","ff6ddcf6","4","1335","本","1","1","7057","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""记载鞋子打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","1级","0","0","0","0","0","0"
"350100","422","制造书•剑","ff6ddcf6","4","1312","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：剑侠客"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载剑打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
"350101","422","制造书•枪","ff6ddcf6","4","1313","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：龙太子"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载枪打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
"350102","422","制造书•斧钺","ff6ddcf6","4","1314","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：虎头怪"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载斧钺打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
"350103","422","制造书•扇","ff6ddcf6","4","1315","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：逍遥生"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载扇子打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
"350104","422","制造书•魔棒","ff6ddcf6","4","1316","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：玄彩娥"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载魔棒打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
"350105","422","制造书•爪刺","ff6ddcf6","4","1317","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：骨精灵"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载爪刺打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
"350106","422","制造书•锤","ff6ddcf6","4","1318","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：神天兵"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载锤打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
"350107","422","制造书•鞭","ff6ddcf6","4","1319","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：狐美人"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载鞭打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
"350108","422","制造书•环圈","ff6ddcf6","4","1320","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：飞燕女"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载环圈打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
"350109","422","制造书•弓","ff6ddcf6","4","1321","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：杀破狼"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载弓打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
"350110","422","制造书•飘带","ff6ddcf6","4","1322","本","10","1","7050","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","<T t=""角色限制：舞天姬"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""记载飘带打造方法的书卷，可以和百炼精铁一起打造装备。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","2","161506","使用方法：点击使用","","","3","6","","","0","","","","","1","","","","","","","","","","1","","","","","","","10级","0","0","0","0","0","0"
