"序号","物品类型","id","备注名","逻辑类型","珍品","值1","显示1","区间1","区间2","区间3","区间4","区间5","区间6","区间7","区间8","区间9","区间10","区间11","区间12","2级菜单ID","1级菜单ID","默认货币类型","默认价格1","默认价格2","默认价格3","默认价格4","默认价格5","默认价格6","默认价格7","默认价格8","默认价格9","默认价格10","默认价格11","基准成交量","基准挂单量","可见等级","可购买等级下限","可购买等级上限","价格上限","价格下限","浮动价格系数","是否可以摆摊上架",""
"6612","1","219003","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6613","1","219004","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6614","1","219005","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6615","1","219006","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6616","1","219007","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6617","1","219008","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6618","1","219009","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6619","1","219010","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6620","1","219011","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6621","1","219012","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6622","1","219013","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6623","1","219014","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6624","1","219015","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6625","1","219016","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6626","1","219017","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6627","1","219018","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6628","1","219019","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6629","1","219020","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6630","1","219021","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6631","1","219022","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6632","1","219023","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6633","1","219024","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6634","1","219025","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6635","1","219026","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6636","1","219027","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6637","1","219028","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6638","1","219029","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6639","1","219030","琉璃护腕","0","1","","","","","","","","","","","","","","","702","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6640","1","219031","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6641","1","219032","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6642","1","219033","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6643","1","219034","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6644","1","219035","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6645","1","219036","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6646","1","219037","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6647","1","219038","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6648","1","219039","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6649","1","219040","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6650","1","219041","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6651","1","219042","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6652","1","219043","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6653","1","219044","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6654","1","219045","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6655","1","219046","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6656","1","219047","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6657","1","219048","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6658","1","219049","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6659","1","219050","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6660","1","219051","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6661","1","219052","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6662","1","219053","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6663","1","219054","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6664","1","219055","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6665","1","219056","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6666","1","219057","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6667","1","219058","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6668","1","219059","琉璃环","0","1","","","","","","","","","","","","","","","703","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6669","1","219061","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6670","1","219062","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6671","1","219063","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6672","1","219064","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6673","1","219065","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6674","1","219066","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6675","1","219067","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6676","1","219068","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6677","1","219069","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6678","1","219070","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6679","1","219071","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"6680","1","219072","琉璃罩甲","0","1","","","","","","","","","","","","","","","704","16","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
