"id","改变形象","触发隐藏剧情","改变战场地图","改变场景时的渐变特效","有无客户端动作","播放战场特效","播放音乐","动作类型","技能ID","调用伙伴几号槽里技能","技能等级系数","技能等级常数","逃跑几率","召唤","召唤数量","","","","目标","场景AI是否指定主角","策划备注","说话信息","说话信息是否显示到聊天框","语音资源名","语音信息是否显示到聊天框","语音信息时长","提示框信息"
"58451","","","0","1","TRUE","","0","12","","","","","","{26403@200;26404@200;26405@200;26406@200;26407@200}$15,{26403@200;26404@200;26405@200;26406@200;26407@200}$16,{26403@200;26404@200;26405@200;26406@200;26407@200}$17,{26403@200;26404@200;26405@200;26406@200;26407@200}$18,{26403@200;26404@200;26405@200;26406@200;26407@200}$19,{26403@200;26404@200;26405@200;26406@200;26407@200}$20,{26408@200;26409@200;26410@200;26411@200;26412@200}$21,{26408@200;26409@200;26410@200;26411@200;26412@200}$22,{26408@200;26409@200;26410@200;26411@200;26412@200}$23,{26408@200;26409@200;26410@200;26411@200;26412@200}$24","","","","","","","自己的血量高于50%召唤怪物","想要伤害我，先击败我的仆人们吧！","","","","",""
"58452","0","","0","1","TRUE","","0","2","183007","","","","","","","","","","96302","","自己的血量小于50%释放驱散无敌技能","你们令我愤怒了！","","","","",""
"58453","","","0","1","TRUE","","0","12","","","","","","{26403@200;26404@250;26405@250;26406@200;26407@100}$20","","","","","","","血量大于等于百分之50%并且20位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58454","","","0","1","TRUE","","0","12","","","","","","{26403@200;26404@250;26405@250;26406@200;26407@100}$21","","","","","","","血量大于等于百分之50%并且21位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58455","","","0","1","TRUE","","0","12","","","","","","{26403@200;26404@250;26405@250;26406@200;26407@100}$22","","","","","","","血量大于等于百分之50%并且22位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58456","","","0","1","TRUE","","0","12","","","","","","{26403@200;26404@250;26405@250;26406@200;26407@100}$23","","","","","","","血量大于等于百分之50%并且23位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58457","","","0","1","TRUE","","0","12","","","","","","{26403@200;26404@250;26405@250;26406@200;26407@100}$24","","","","","","","血量大于等于百分之50%并且24位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58458","0","","0","1","TRUE","","0","2","150004","","","","","","","","","","96303","","第3回合怪物数量大于1且血量大于等于百分之50%释放释放高阶魔爆术","你们这群蝼蚁,毁灭吧！","","","","",""
"58459","","","0","1","TRUE","","0","12","","","","","","{26408@200;26409@250;26410@250;26411@200;26412@100}$15","","","","","","","血量大于等于百分之50%并且20位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58460","","","0","1","TRUE","","0","12","","","","","","{26408@200;26409@250;26410@250;26411@200;26412@100}$16","","","","","","","血量大于等于百分之50%并且21位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58461","","","0","1","TRUE","","0","12","","","","","","{26408@200;26409@250;26410@250;26411@200;26412@100}$17","","","","","","","血量大于等于百分之50%并且22位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58462","","","0","1","TRUE","","0","12","","","","","","{26408@200;26409@250;26410@250;26411@200;26412@100}$18","","","","","","","血量大于等于百分之50%并且23位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58463","","","0","1","TRUE","","0","12","","","","","","{26408@200;26409@250;26410@250;26411@200;26412@100}$19","","","","","","","血量大于等于百分之50%并且24位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58464","0","","0","1","TRUE","","0","9","","","","","100","","","","","","96302","","自己的血量小于50%释放驱散无敌技能","老大怒了没我们什么事情了！","","","","",""
"58465","0","","0","1","TRUE","","0","9","","","","","100","","","","","","96302","","自己的血量小于50%释放驱散无敌技能","老大怒了没我们什么事情了！","","","","",""
"58501","","","0","1","TRUE","","0","12","","","","","","{26542@200;26543@200;26544@200;26545@200;26546@200}$15,{26542@200;26543@200;26544@200;26545@200;26546@200}$16,{26542@200;26543@200;26544@200;26545@200;26546@200}$17,{26542@200;26543@200;26544@200;26545@200;26546@200}$18,{26542@200;26543@200;26544@200;26545@200;26546@200}$19,{26547@200;26548@200;26549@200;26550@200;26551@200}$20,{26547@200;26548@200;26549@200;26550@200;26551@200}$21,{26547@200;26548@200;26549@200;26550@200;26551@200}$22,{26547@200;26548@200;26549@200;26550@200;26551@200}$23,{26547@200;26548@200;26549@200;26550@200;26551@200}$24","","","","","","","自己的血量高于50%召唤怪物","想要伤害我，先击败我的仆人们吧！","","","","",""
"58502","0","","0","1","TRUE","","0","2","183007","","","","","","","","","","96352","","自己的血量小于50%释放驱散无敌技能","你们令我愤怒了！","","","","",""
"58503","","","0","1","TRUE","","0","12","","","","","","{26542@200;26543@250;26544@250;26545@200;26546@100}$20","","","","","","","血量大于等于百分之50%并且20位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58504","","","0","1","TRUE","","0","12","","","","","","{26542@200;26543@250;26544@250;26545@200;26546@100}$21","","","","","","","血量大于等于百分之50%并且21位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58505","","","0","1","TRUE","","0","12","","","","","","{26542@200;26543@250;26544@250;26545@200;26546@100}$22","","","","","","","血量大于等于百分之50%并且22位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58506","","","0","1","TRUE","","0","12","","","","","","{26542@200;26543@250;26544@250;26545@200;26546@100}$23","","","","","","","血量大于等于百分之50%并且23位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58507","","","0","1","TRUE","","0","12","","","","","","{26542@200;26543@250;26544@250;26545@200;26546@100}$24","","","","","","","血量大于等于百分之50%并且24位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58508","0","","0","1","TRUE","","0","2","183008","","","","","","","","","","96353","","第3回合怪物数量大于1且血量大于等于百分之50%释放释放巨龙吐息","你们这群蝼蚁,毁灭吧！","","","","",""
"58509","","","0","1","TRUE","","0","12","","","","","","{26547@200;26548@200;26549@200;26550@200;26551@200}$15","","","","","","","血量大于等于百分之50%并且20位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58510","","","0","1","TRUE","","0","12","","","","","","{26547@200;26548@200;26549@200;26550@200;26551@200}$16","","","","","","","血量大于等于百分之50%并且21位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58511","","","0","1","TRUE","","0","12","","","","","","{26547@200;26548@200;26549@200;26550@200;26551@200}$17","","","","","","","血量大于等于百分之50%并且22位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58512","","","0","1","TRUE","","0","12","","","","","","{26547@200;26548@200;26549@200;26550@200;26551@200}$18","","","","","","","血量大于等于百分之50%并且23位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58513","","","0","1","TRUE","","0","12","","","","","","{26547@200;26548@200;26549@200;26550@200;26551@200}$19","","","","","","","血量大于等于百分之50%并且24位置没有单位召唤怪物","我的仆人们,出来消灭眼前的敌人！","","","","",""
"58514","0","","0","1","TRUE","","0","9","","","","","100","","","","","","96302","","自己的血量小于50%释放驱散无敌技能","老大怒了没我们什么事情了！","","","","",""
"58515","0","","0","1","TRUE","","0","9","","","","","100","","","","","","96302","","自己的血量小于50%释放驱散无敌技能","老大怒了没我们什么事情了！","","","","",""
"59001","0","","0","1","TRUE","","0","9","","","","","100","","","","","","","","","既然有讨厌的人在,那么我就不陪你们玩了！","","","","",""
"59002","0","","0","1","TRUE","","0","","","","","","","","","","","","","","","我最讨厌牧师、德鲁伊、圣骑还有术士！","","","","",""
"59003","0","","0","1","TRUE","","0","9","","","","","100","","","","","","","","","本来以为你们蛮厉害的,没想到这么菜,不陪你们玩了！","","","","",""
"59004","0","","0","1","TRUE","","0","","180011","","1","0","","","","","","","97003","","","","","","","",""
"59005","0","","0","1","TRUE","","0","12","","","","","","{24556@1000}$15","","","","","","","","对面人多势众,看来得找个帮手了。","","","","",""
"59006","0","","0","1","TRUE","","0","12","","","","","","{24557@1000}$15","","","","","","","","对面人多势众,看来得找个帮手了。","","","","",""
"59007","0","","0","1","TRUE","","0","12","","","","","","{24558@1000}$15","","","","","","","","对面人多势众,看来得找个帮手了。","","","","",""
"59008","0","","0","1","TRUE","","0","","","","","","","","","","","","","","日常副本（惧封）没被封印后喊话","作为超级牧师的我,除了控制我什么都不怕。","","","","",""
"59009","0","","0","1","TRUE","","0","9","","","","","100","","","","","","","","日常副本（惧封）被封印后逃跑喊话","居然被控制了,我得跑了。","","","","",""
"59010","0","","0","1","TRUE","","0","2","163004","","","","","","","","","","","","冰封王座25关BOSS第一回合错乱一个人","能见到我是你们的荣幸！","","","","",""
"59011","0","","0","1","TRUE","","0","2","420024","","","","","","","","","","","","冰封王座25关BOSS第二回合给对面全体减防","看样子我小瞧你们了！","","","","",""
"59012","0","","0","1","TRUE","","0","2","420018","","","","","","","","","","","","冰封王座25关BOSS第三回合给已方全体加攻","讨厌你们还是这么厉害！","","","","",""
"59013","0","","0","1","TRUE","","0","2","420008","","","","","","","","","","","","冰封王座25关BOSS第四回合给已方全体加血","糟了！队友没血了！","","","","",""
"59014","0","","0","1","TRUE","","0","","","","","","","","","","","","","","","我最讨厌牧师、德鲁伊、圣骑还有术士！","","","","",""
"59015","0","","0","1","TRUE","","0","2","120001","","","","","","","","","","","","（亡者矿坑）BOSS1闲话","没有谁能够轻视我！","","","","",""
"59016","0","","0","1","TRUE","","0","2","120001","","","","","","","","","","","","（亡者矿坑）BOSS1闲话","你们这群弱小的存在,害怕了吧！","","","","",""
"59017","0","","0","1","TRUE","","0","2","120001","","","","","","","","","","","","（亡者矿坑）BOSS1闲话","没有谁能够轻视我！","","","","",""
"59018","0","","0","1","TRUE","","0","2","120001","","","","","","","","","","","","（亡者矿坑）BOSS1闲话","你们这群弱小的存在,害怕了吧！","","","","",""
"59019","0","","0","1","TRUE","","0","2","110003","","","","","","","","","","","","（亡者矿坑）BOSS2闲话","战士的荣耀不允许有任何污点！","","","","",""
"59020","0","","0","1","TRUE","","0","2","110004","","","","","","","","","","","","（亡者矿坑）BOSS2闲话","没有人可以在我的攻击下无动于衷！","","","","",""
"59021","0","","0","1","TRUE","","0","2","110003","","","","","","","","","","","","（亡者矿坑）BOSS2闲话","战士的荣耀不允许有任何污点！","","","","",""
"59022","0","","0","1","TRUE","","0","2","110004","","","","","","","","","","","","（亡者矿坑）BOSS2闲话","没有人可以在我的攻击下无动于衷！","","","","",""
"59023","0","","0","1","TRUE","","0","2","161001","","","","","","","","","","","","（亡者矿坑）BOSS3闲话","你们不懂曲奇的品味,让我将你们电的外焦里嫩吧！","","","","",""
"59024","0","","0","1","TRUE","","0","2","161003","","","","","","","","","","","","（亡者矿坑）BOSS3闲话","可口的食物,天呐,可口的食物！","","","","",""
"59025","0","","0","1","TRUE","","0","2","161001","","","","","","","","","","","","（亡者矿坑）BOSS3闲话","你们不懂曲奇的品味,让我将你们电的外焦里嫩吧！","","","","",""
"59026","0","","0","1","TRUE","","0","2","161003","","","","","","","","","","","","（亡者矿坑）BOSS3闲话","可口的食物,天呐,可口的食物！","","","","",""
"59027","0","","0","1","TRUE","","0","2","110005","","","","","","","","","","","","（亡者矿坑）BOSS4闲话","这么差的装备还敢来和我较量！","","","","",""
"59028","0","","0","1","TRUE","","0","2","110003","","","","","","","","","","","","（亡者矿坑）BOSS4闲话","快点跪地求饶我会考虑放你们一马！","","","","",""
"59029","0","","0","1","TRUE","","0","2","110005","","","","","","","","","","","","（亡者矿坑）BOSS4闲话","这么差的装备还敢来和我较量！","","","","",""
"59030","0","","0","1","TRUE","","0","2","110003","","","","","","","","","","","","（亡者矿坑）BOSS4闲话","快点跪地求饶我会考虑放你们一马！","","","","",""
