编号,名称,策划备注（战斗ID用途）,称谓,造型id,随机造型id,显示血量,显示大血条,显示等级,战斗单位类型,怪物类型,特殊类型,职业,类型,大小比例,area1colour,area2colour,是否倒地,对应宠物,颜色几率id,是否绑定,等级模式,NPC等级,怪物匹配最小等级,怪物匹配最大等级,能否捕捉,能否捕捉2,捕捉几率,逃跑几率,免疫状态id,控制几率修正,被控制几率修正,最大生命队伍中最大攻击力系数,进战斗默认连击点,怒气上限,进战斗默认怒气,命中系数,命中常数,最大生命系数,最大魔法系数,物攻系数,物防系数,法攻系数,法防系数,速度系数,治疗强度系数,控制命中系数,控制抗性系数,最大生命常数,最大魔法常数,物攻常数,物防常数,法攻常数,法防常数,速度常数,治疗强度常数,控制命中常数,控制抗性常数,物理暴击系数,物理抗暴系数,物理暴伤系数,法术暴击系数,法术抗暴系数,法术暴伤系数,治疗暴击系数,治疗暴击量系数,物理穿透系数,物理抵抗系数,法术穿透系数,法术抵抗系数,治疗加深系数,被治疗加深系数,控制加成系数,控制免疫系数,物理暴击常数,物理抗暴常数,物理暴伤常数,法术暴击常数,法术抗暴常数,法术暴伤常数,治疗暴击常数,治疗暴击量常数,物理穿透常数,物理抵抗常数,法术穿透常数,法术抵抗常数,治疗加深常数,被治疗加深常数,控制加成常数,控制免疫常数,额外属性1ID,额外属性1数值,额外属性2ID,额外属性2数值,额外属性3ID,额外属性3数值,额外属性4ID,额外属性4数值,额外属性5ID,额外属性5数值,额外属性6ID,额外属性6数值,额外属性7ID,额外属性7数值,额外属性8ID,额外属性8数值,额外属性9ID,额外属性9数值,额外属性10ID,额外属性10数值,反击几率,反击伤害系数,AI编号,技能1编号,技能1出现几率,技能1施放几率,技能1系数,技能1常数,技能2编号,技能2出现几率,技能2施放几率,技能2系数,技能2常数,技能3编号,技能3出现几率,技能3施放几率,技能3系数,技能3常数,技能4编号,技能4出现几率,技能4施放几率,技能4系数,技能4常数,技能5编号,技能5出现几率,技能5施放几率,技能5系数,技能5常数,技能6编号,技能6出现几率,技能6施放几率,技能6系数,技能6常数,技能7编号,技能7出现几率,技能7施放几率,技能7系数,技能7常数,是否远程,种族,当前生命队伍中最大攻击力系数,当前生命系数,当前生命常数,当前魔法系数,当前魔法常数
29453,卫兵,8552,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4337,2353,714,50,671,40,231,291,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29454,卫兵,8552,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4337,2353,714,50,671,40,231,291,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29455,卫兵,8552,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4337,2353,714,50,671,40,231,291,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29456,卫兵俘虏,8552,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,11614,2494,823,50,763,40,746,873,542,533,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29457,艾格纳,8552,,1011101,,1,,0,5,1,,17,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5907,2494,823,50,763,40,258,417,542,533,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,771001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29940,嘲风,8553,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,6681,2494,900,491,813,367,258,478,542,533,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,1,,,,,,,,,,,,,,,,,0,0,,731000,1000,0,1,0,731001,1000,1000,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29941,恶犬,8553,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4337,2353,714,50,671,40,231,291,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29942,魔物,8553,,1011101,,1,,0,5,1,,,4,1,1,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,781,288,715,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,20000,761001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29943,魔物,8553,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,781,288,715,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,731000,1000,0,1,0,731001,1000,1000,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29944,魔物,8553,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29945,备用,8553,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29946,备用,8553,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29947,备用,8553,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29948,备用,8553,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29949,备用,8553,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29950,空灵,8554,,1011101,,1,,0,5,4,,14,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,6681,2494,900,491,813,367,551,478,542,533,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,1,,,,,,,,,,,,,,,,,0,0,20081,741001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29951,空灵的根须,8554,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,781,288,715,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,20000,761001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29952,捣乱的胖子,8554,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4959,2212,459,50,510,40,211,341,520,515,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,751001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29953,刺杀者,8554,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,162001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29954,备用,8554,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29955,备用,8554,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29956,备用,8554,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29957,备用,8554,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29958,备用,8554,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29959,精灵哨兵,8555,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29960,树灵长老,8555,,1011101,,1,,0,5,4,,,4,1.2,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,6681,2494,900,491,813,367,551,478,542,533,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,1,,,,,,,,,,,,,,,,,0,0,20082,761001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29961,树灵卫兵,8555控制,,1011101,,1,,0,5,1,,,4,1,1,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,714,288,671,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0.65,820,0,,,,,,,,,,,,,,,,,0,0,16407,791001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29962,树灵卫兵,8555治疗,,1011101,,1,,0,5,1,,,4,1,1,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,714,288,671,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,20000,761001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29963,愤怒的树灵,8555,,1011101,,1,,0,5,1,,,4,1,1,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,714,288,671,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16406,753001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29964,愤怒的树灵,8555,,1011101,,1,,0,5,1,,,4,1,1,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,714,288,671,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16406,753001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29965,森林精灵,8555,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29966,森林精灵,8555,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29967,森林精灵,8555,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29968,戈兰姆,8555,,1011101,,1,,0,5,1,,13,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,714,288,671,217,355,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,130000,1000,0,1,0,130001,1000,800,1,0,130005,1000,200,1,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29969,备用,8555,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,5371,2353,714,50,671,40,231,374,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29970,洛斯,8556,,1011101,,1,,0,5,4,,14,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,6681,2494,900,491,813,367,551,478,542,533,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,1,,,,,,,,,,,,,,,,,0,0,20083,741001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29971,树灵长老,8556,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,714,288,671,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,20000,761001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29972,树灵长老,8556,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,714,288,671,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16407,791001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29973,愤怒的树灵,8556,,1011101,,1,,0,5,1,,,4,1,2,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,714,288,671,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16406,753001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29974,愤怒的树灵,8556,,1011101,,1,,0,5,1,,,4,1,2,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,714,288,671,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16406,753001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29975,愤怒的树灵,8556,,1011101,,1,,0,5,1,,,4,1,2,0,0,0,1,0,4,50,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,4037,2353,714,288,671,217,231,267,528,521,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16406,753001,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
